8.954340212520906e-5,4.7627258100962897e-7,1.9661877217904565e-7,4.2114679174872333e-7,1.7880812729699043e-7,2.4068799425432974e-7,7.243637508272489e-8,2.7076771970874716e-7,-1.5934698027036655e-7,2.2334087643032554e-8,4.329938540245837e-9,2.4579339716464807e-8,3.5488551866525258e-9,2.926045061939157e-8,6.146836729540902e-9,3.182897317799332e-8,2.2991737810684063e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.762725810096292e-7,9.033672316510925e-5,1.167329865754912e-7,2.3535225965561638e-7,9.926380607229973e-8,1.5132207802670033e-7,4.163391835926312e-8,1.534049109719949e-7,2.4319083961195238e-8,-1.308550718764655e-7,5.6112174514411335e-9,1.9434839983054593e-8,4.7363676740658256e-9,2.5041403396996684e-8,4.7076544391015775e-9,2.1751509090210363e-8,4.1459369196198946e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.9661877217904563e-7,1.1673298657549116e-7,9.107994133291608e-5,1.2254606145679733e-7,5.245564876895616e-8,6.778458612577238e-8,2.141971278719324e-8,7.66929014382788e-8,4.093861589397049e-9,6.481760346162157e-9,-4.353567178624161e-8,6.269372548327091e-9,1.982960779745106e-9,6.367295381110218e-9,1.3117819390817292e-9,8.787196140202403e-9,-1.0330588660876433e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.211467917487232e-7,2.3535225965561596e-7,1.2254606145679735e-7,9.037363370690848e-5,1.0202461646439224e-7,1.5770318669364762e-7,4.5212223895570916e-8,1.5538582695502543e-7,2.3987215309711192e-8,1.8976559108210504e-8,6.574422047565062e-9,-1.3589124518624515e-7,5.125038433399498e-9,2.5736525870791316e-8,6.594784629685074e-9,2.2846380054496164e-8,4.078489662877214e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.7880812729699043e-7,9.926380607229967e-8,5.245564876895616e-8,1.020246164643922e-7,9.115266308025589e-5,6.755410151303836e-8,1.8474284339993164e-8,6.726370543006154e-8,3.6393993750753916e-9,4.933274940284602e-9,1.863796275756899e-9,5.107127852685934e-9,-4.22322051293804e-8,9.512954407363791e-9,1.3028756432978438e-9,7.43276613599137e-9,-1.8489794610625386e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.406879942543297e-7,1.5132207802670033e-7,6.778458612577236e-8,1.5770318669364762e-7,6.755410151303835e-8,9.083010818381273e-5,3.075926751191869e-8,1.247314317425226e-7,2.7636085011478482e-8,2.524038224038718e-8,7.113193211471949e-9,2.532144527205504e-8,9.675873100249015e-9,-1.6462137786277603e-7,5.900406453420878e-9,2.9276071441869805e-8,-5.494372853361479e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7.243637508272493e-8,4.163391835926312e-8,2.1419712787193236e-8,4.5212223895570916e-8,1.8474284339993164e-8,3.0759267511918675e-8,9.15263091180859e-5,4.144065860321238e-8,5.0432238769805085e-9,4.590552691263373e-9,1.7738093999452385e-9,6.39910062393685e-9,1.3847433832312198e-9,6.104562856561505e-9,-4.171537720627015e-8,9.38568850702829e-9,-9.20990368193907e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.707677197087472e-7,1.5340491097199483e-7,7.669290143827882e-8,1.553858269550255e-7,6.726370543006154e-8,1.2473143174252264e-7,4.144065860321239e-8,9.074714099054152e-5,3.3473254705829094e-8,2.3395297291276764e-8,8.088857687948076e-9,2.2687001282265392e-8,7.461091481975939e-9,2.7698656295587683e-8,8.555983240846642e-9,-1.7214622456166242e-7,-1.5929188705126287e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.5934698027036986e-7,2.4319083961196323e-8,4.0938615893942035e-9,2.398721530971226e-8,3.639399375074868e-9,2.7636085011476973e-8,5.0432238769802454e-9,3.347325470582472e-8,9.17334462722203e-5,1.9964687771828674e-8,6.120078135478658e-9,1.80764711677338e-8,5.341933770587172e-9,1.5960709592370827e-8,3.634259753103842e-9,1.8760323582649825e-8,2.4148893873754824e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.2334087643032567e-8,-1.308550718764655e-7,6.4817603461621536e-9,1.897655910821051e-8,4.933274940284603e-9,2.524038224038718e-8,4.590552691263375e-9,2.3395297291276764e-8,1.996468777182945e-8,9.176255247462401e-5,4.738815330328542e-9,1.210401725109112e-8,3.994881438558589e-9,1.2467352333617745e-8,2.47839999256032e-9,1.1897374536128922e-8,-2.8298527403083398e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
