0.0001370123972061923,1.400957098347395e-7,8.135091875610749e-7,1.992415995099395e-7,8.996485843445786e-7,7.656460126326731e-8,3.69066112614451e-7,4.7903555178495945e-8,4.668699155312447e-7,-2.836283907521648e-7,9.496463526836077e-9,3.763036739937955e-8,-5.800345825184325e-9,5.695566187826094e-8,8.582695775699285e-9,5.064646261433458e-8,4.265143640193906e-9,5.523387671160135e-8,2.7130328878519167e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.400957098347395e-7,0.0001402041635680455,8.411493630378386e-8,2.5314873143661772e-8,9.508524161581198e-8,1.1965064155042724e-8,4.684124563229406e-8,7.697079401521628e-9,6.572501908120488e-8,8.939666151252733e-9,-5.471064346995246e-8,6.771357806997738e-9,-2.8022290719009783e-10,9.166704242917864e-9,1.90756841828869e-9,6.984427450024038e-9,1.1348925587236734e-9,1.1067529016344554e-8,-9.517639164398465e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8.135091875610747e-7,8.411493630378387e-8,0.0001382723174094043,1.1922341030005484e-7,5.048377354223618e-7,4.6280200134668735e-8,2.2758096460736646e-7,2.8663804720609956e-8,2.677266541995885e-7,3.9043248959888885e-8,6.371285502237236e-9,-1.862145588663308e-7,-3.31976032445473e-9,3.672783684362454e-8,5.661987975391924e-9,3.377429071577049e-8,2.807720441304636e-9,3.184669760408487e-8,9.127868014036539e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.9924159950993952e-7,2.5314873143661772e-8,1.1922341030005487e-7,0.00014001008307627734,1.47493599307382e-7,1.4862503779337044e-8,5.281678039554308e-8,1.016127246310834e-8,7.811316041171753e-8,-6.169406470473804e-9,-5.612010371001184e-10,-2.2731592401289826e-9,1.2122821828580493e-8,-3.4822495804608966e-9,5.004420562402366e-10,-1.5311170727532992e-9,3.723501201317186e-10,2.847762379695184e-9,-1.7680591612747958e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8.996485843445784e-7,9.508524161581198e-8,5.048377354223617e-7,1.4749359930738218e-7,0.00013783087091602127,6.244703437352501e-8,3.328057056053699e-7,3.457307055742757e-8,3.414998805381779e-7,5.7018379812376905e-8,9.679430314760368e-9,3.516475882988733e-8,-3.2630367557131683e-9,-2.834796312403237e-7,1.0438070743369086e-8,6.690643489024607e-8,4.171898960687216e-9,4.942470875622436e-8,2.662839226571571e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7.65646012632673e-8,1.1965064155042723e-8,4.628020013466877e-8,1.4862503779337048e-8,6.244703437352501e-8,0.00014042004351996054,3.297987042880195e-8,5.329463350318104e-9,4.381943691234736e-8,9.18843333466318e-9,1.5023844521263378e-9,6.483333076175025e-9,7.327313200093542e-11,1.1039439621632626e-8,-5.349306751418554e-8,6.8894176915534475e-9,9.939604983013678e-10,9.480971508787806e-9,-1.0448866616999191e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.6906611261445145e-7,4.684124563229405e-8,2.2758096460736654e-7,5.281678039554305e-8,3.328057056053699e-7,3.2979870428801966e-8,0.0001392123279485379,1.976972314246514e-8,2.063094390168651e-7,4.7513587195476274e-8,8.15646489361115e-9,3.24516261555519e-8,5.248660481207199e-10,6.396429106404771e-8,8.080541417937278e-9,-2.644439857414145e-7,4.392573342113441e-9,4.916607556883403e-8,2.9278036248743365e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.7903555178495925e-8,7.697079401521632e-9,2.866380472060993e-8,1.0161272463108342e-8,3.457307055742755e-8,5.329463350318103e-9,1.9769723142465154e-8,0.00014055166763818442,2.794438255816766e-8,4.819847847033958e-9,7.938890274546559e-10,3.4724340708290326e-9,-1.12195718070733e-11,4.698521344206e-9,9.563533167590034e-10,3.4958085538957276e-9,-2.7956404176580507e-8,5.55262018250256e-9,-7.963561696279348e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.6686991553124483e-7,6.572501908120491e-8,2.6772665419958856e-7,7.811316041171753e-8,3.414998805381779e-7,4.381943691234736e-8,2.0630943901686512e-7,2.7944382558167645e-8,0.0001389101997532842,5.8878551254789396e-8,9.352041020326584e-9,3.476576563402315e-8,6.630852022806051e-10,5.263332020360059e-8,8.877288107300327e-9,4.579511738419358e-8,5.205200071075754e-9,-2.800785571945874e-7,-2.9985285970644604e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-2.836283907521651e-7,8.939666151252732e-9,3.9043248959888885e-8,-6.16940647047381e-9,5.701837981237688e-8,9.188433334663186e-9,4.7513587195476274e-8,4.819847847033957e-9,5.8878551254789396e-8,0.00014057610751154478,6.56825011077188e-9,3.417796490118098e-8,2.4310511441471977e-9,4.163615161511814e-8,5.186664234141409e-9,2.596847722940376e-8,2.911492653477473e-9,3.211047053624495e-8,1.9892864230589326e-9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
