Row_Label,Estimate,SE,P_Value
alpha[1],-0.5260737959803776,0.05082164131782427,0.0
alpha[2],1.4569692452822245,0.10014195631445662,0.0
alpha[3],1.1730830452282275,0.08825416012100526,0.0
alpha[4],0.43503193093539744,0.06783668052777786,1.4274847970341398e-10
alpha[5],1.9279126589052014,0.12409482893558241,0.0
alpha[6],1.2362310572622097,0.0924138549389783,0.0
alpha[7],2.4424631626705855,0.15725959982477766,0.0
alpha[8],0.3849825644818402,0.06679335091891009,8.22478107842528e-9
alpha[9],1.2753565895713475,0.09171668175770685,0.0
alpha[10],2.429947407123549,0.1625531325583,0.0
alpha[11],0.7963596182085354,0.07862362325521328,0.0
alpha[12],3.1236655052838436,0.23409692721807548,0.0
alpha[13],1.9953618126707333,0.13352647582474722,0.0
alpha[14],3.308846706083625,0.2535466337827835,0.0
alpha[15],0.7485514513785163,0.07771246576623754,0.0
alpha[16],2.2607452894806266,0.1481012480070653,0.0
alpha[17],3.1878031443191404,0.2375837956001798,0.0
beta[1],0.49620568401861603,0.20139204326350782,0.013744239134869218
beta[2],1.4338647182371413,0.5453538022650536,0.008557654817967553
beta[3],0.46469751336840737,0.3771564736849003,0.21790873855978754
beta[4],-0.9429653606295959,0.2520854871890013,0.00018353980149377058
beta[5],0.7841429674521616,0.6159739503754383,0.20301335914266838
beta[6],-1.078392959248312,0.34393639931933917,0.0017159479905317632
beta[7],1.023693546610377,0.8235860414940998,0.2138785286340803
beta[8],-1.086310685159457,0.23809405114720866,5.0541441614093685e-6
beta[9],-0.07271943858241584,0.3966817464229743,0.8545474551875014
beta[10],-1.3650907134913315,0.5824404410997958,0.019091320754677676
beta[11],-1.4584943869447136,0.27146590587917346,7.758294295889812e-8
beta[12],-2.9861814154137956,0.6974178396036801,1.854142067680975e-5
beta[13],-1.8164572295434418,0.44411937758692643,4.3133560466923626e-5
beta[14],-2.3408653079388477,0.8045745552670742,0.0036207124459797235
beta[15],-1.3373221802799244,0.2766277038730056,1.3356429717781282e-6
beta[16],-0.17601706487597577,0.6347079224167527,0.7815345685233448
beta[17],-1.967064648950805,0.7902535107246482,0.012804659322137368
lambda,0.06991590565586389,0.0015076089762030317,0.0
