Row_Label,Estimate,SE,P_Value
alpha[1],-0.5320168623377993,0.05070444215534034,0.0
alpha[2],1.4585997448519854,0.10013137952620096,0.0
alpha[3],1.1734437478491488,0.08824183234711956,0.0
alpha[4],0.43628952338721494,0.0678254223130147,1.254916170978504e-10
alpha[5],1.4045694899346095,0.10045339539385839,0.0
alpha[6],1.6274414428967872,0.10805712452776936,0.0
alpha[7],0.418557439105843,0.06741022544611198,5.328584240515966e-10
alpha[8],2.21367396664419,0.14189106419410646,0.0
alpha[9],1.0772291713323707,0.08422054905139142,0.0
alpha[10],2.901719345955044,0.19846416709961384,0.0
alpha[11],0.8214266061483714,0.07961780532954557,0.0
alpha[12],2.842317104478176,0.20249456258379595,0.0
alpha[13],2.1644343704382765,0.1439461917704669,0.0
alpha[14],0.7500044392934914,0.07770411172716281,0.0
alpha[15],2.2628732559619813,0.14810100141193502,0.0
alpha[16],3.1901797110018952,0.23760044442412673,0.0
beta[1],0.5150216405259788,0.20108921176476763,0.01043233060839066
beta[2],1.4442259449383619,0.5456822162801163,0.008129515758671602
beta[3],0.4518936348531421,0.3762335311147233,0.22971288660675393
beta[4],-0.9337723310969912,0.2520435548481425,0.0002115530565904855
beta[5],-1.181655368721347,0.36804400084452404,0.001324415184932315
beta[6],0.2839831354520209,0.49444903919713384,0.5657360025888549
beta[7],-1.1465191329396396,0.2391299079837506,1.6304436751823914e-6
beta[8],0.9416428359243758,0.7298038670063407,0.19695749970309606
beta[9],-0.4141211500241917,0.34357975761876486,0.22808249107107326
beta[10],0.2792706596667473,0.9196457314126116,0.7613777910449664
beta[11],-1.5426706702877535,0.269483790404741,1.0371452363600042e-8
beta[12],-2.6237089184552738,0.6264117706829574,2.808374578400219e-5
beta[13],-1.5547993963028206,0.49005568010715617,0.0015102877181267793
beta[14],-1.3377328619892797,0.27658527203992245,1.32077554404475e-6
beta[15],-0.17047757585373227,0.6349063196208113,0.7883081362173048
beta[16],-1.9614582675161574,0.7904034437437545,0.013079721761375618
lambda,0.06935083981622234,0.001480649717440541,0.0
