0.00013720261871861096,2.834027211782958e-8,8.293560121224674e-8,4.603444662592925e-8,6.61479039449395e-7,6.256644851622741e-8,4.15864268990375e-8,1.8294097015642967e-7,6.023094752575249e-7,3.627391406138123e-8,2.412607899854381e-7,4.7158309367560683e-8,1.9910192695890776e-8,2.99772806532911e-7,5.195573084137987e-8,3.023101152111776e-8,1.1487585976753653e-8,3.857461148124876e-7,8.637620463723044e-9,3.368854162431916e-8,1.9373835437137775e-8,-2.6165949389748995e-7,8.710105813814148e-10,9.42407107600478e-9,9.780665232192992e-10,2.1639112314331242e-8,-3.3095798758889454e-9,1.1998223486235904e-8,-5.7552623464292434e-9,5.182425154566412e-8,-1.6360654357989638e-9,4.056006632785902e-9,6.101708636615086e-9,8.810077864042126e-10,3.9619007561088333e-8,1.242322031625173e-8,2.5052174860619974e-9,8.087208422662182e-10,4.359117198264759e-8,-1.691181656165859e-10,3.1381697063449894e-9,4.644548089064835e-9,5.28006101324701e-7,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.8340272117829584e-8,0.00014062848287450263,2.675168417192423e-9,1.9686653909980566e-9,1.6786530691761057e-8,2.2478880231410646e-9,1.2867286159160549e-9,6.562779230302013e-9,1.6334113762606423e-8,1.4761790819980062e-9,7.784510069891366e-9,2.0926557796579826e-9,9.104007911767386e-10,9.704477740577455e-9,2.0855733599292975e-9,1.4450938951278407e-9,5.449460418538221e-10,1.4231072793374469e-8,3.695211454812065e-10,1.610331069951821e-9,1.043265922267978e-9,1.0838952036861553e-9,-9.754176185489451e-9,9.649425828311254e-11,1.251545532239682e-10,1.0643208404528658e-9,-1.0098027288130053e-10,3.115589134320562e-10,-1.031715198262033e-10,1.2650776464654833e-9,-5.685743400107036e-11,3.9803526554559634e-10,3.0946770165146295e-10,7.456724982353027e-11,9.638099694549443e-10,4.858406050498692e-10,1.8539867185137344e-10,6.086477582478508e-11,1.9351311051477998e-9,-1.0043258375628652e-12,2.2456892482425444e-10,2.933776361673863e-10,-4.5983252033103255e-8,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8.293560121224677e-8,2.6751684171924224e-9,0.00014039353712807064,4.616502782772224e-9,4.8583037373270076e-8,4.363354160310996e-9,4.749171967633661e-9,1.3816155180612955e-8,4.5894326965830766e-8,2.780083173033887e-9,1.9638264309800022e-8,5.1365233649970444e-9,1.9461794346524188e-9,2.757956839039669e-8,6.349802672896086e-9,3.2408910675172372e-9,1.199148438353864e-9,3.7409667718267957e-8,7.16422701610087e-10,3.6780180708383496e-9,2.7285069763870607e-9,7.198831901127693e-9,2.9200825447879095e-10,-4.763116072463371e-8,6.122050028315944e-10,5.154946620036412e-9,-1.8529321008484748e-10,1.5950083456671625e-9,-3.8276395507015363e-11,6.410469455371751e-9,-8.795772196964688e-11,1.6562760501202977e-9,1.108517574842811e-9,2.498671683773113e-10,5.278617403084373e-9,1.966482550950094e-9,5.863859773905767e-10,1.9651774912900626e-10,7.132038769410517e-9,1.3766706396074778e-11,7.070248736904657e-10,8.880667367018931e-10,-8.269617127623749e-9,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.603444662592926e-8,1.968665390998056e-9,4.616502782772224e-9,0.00014055140595134374,2.6320586541426697e-8,3.686232913623979e-9,1.9528429429404864e-9,1.0247673562250354e-8,2.5081594867433622e-8,2.3168152549375312e-9,1.2076896379452833e-8,3.168767020861186e-9,1.4026392857366883e-9,1.4966571509168577e-8,3.1644323039440756e-9,2.2094395979006152e-9,8.362902360451469e-10,2.1882511995710825e-8,5.759142978152547e-10,2.463819907617151e-9,1.568616382829256e-9,1.3503269335515657e-9,1.1909425515992266e-10,3.252911961000324e-10,-1.384431908665241e-8,1.5052513496344484e-9,-1.7345105772974532e-10,4.6179335789418556e-10,-1.8245222278983426e-10,1.7312685104198115e-9,-9.196338889177324e-11,5.624925180487436e-10,4.389849227346949e-10,1.0706715341374095e-10,1.391046085137723e-9,7.18044108156238e-10,2.6996472642216695e-10,8.825158917196674e-11,2.829849758828567e-9,-3.1411708320070644e-12,3.272469915953083e-10,4.3196820067881523e-10,-6.734745128831986e-8,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.614790394493952e-7,1.6786530691761057e-8,4.85830373732701e-8,2.6320586541426674e-8,0.000138554979381306,3.550469601495263e-8,2.2023441509546255e-8,1.0222638595381058e-7,3.0026023905348276e-7,2.084707911677029e-8,1.27531226190295e-7,2.7804511300735077e-8,1.1908948611076327e-8,1.7305271415185644e-7,3.0496365185949855e-8,1.8285199148364165e-8,6.948029937823568e-9,2.112639261245165e-7,5.061864336546999e-9,2.037616965768657e-8,1.2063222751225262e-8,2.554428765987613e-8,6.917048409273405e-10,5.235091989790395e-9,9.544291444244333e-10,-1.4753660363222565e-7,-1.7789114177885756e-9,6.0345872206989126e-9,-2.8157675077866892e-9,2.0965321055151224e-8,-8.746992609384854e-10,3.570878206155229e-9,3.683277446916006e-9,6.543430714772227e-10,2.3068673815886134e-8,7.302987809158766e-9,1.7526741101999986e-9,5.705377758251502e-10,2.3473381431925916e-8,-7.031301746960747e-11,2.156622131916727e-9,3.017992252450381e-9,3.4204215343640306e-8,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.256644851622737e-8,2.2478880231410646e-9,4.363354160310998e-9,3.6862329136239845e-9,3.550469601495264e-8,0.00014051461839214403,9.720746422977673e-10,1.449768202329834e-8,2.8968600188517672e-8,3.242622598839541e-9,1.5318072997291323e-8,2.8828990388685686e-9,1.5429057138313415e-9,1.452134635899019e-8,2.017182812860206e-9,2.2077130792577196e-9,8.63549957218112e-10,2.0853128882847826e-8,7.451369713343978e-10,2.3966358276365745e-9,1.0321788387292285e-9,-3.841040117606608e-9,-4.0110129426908865e-11,-4.1522026094346805e-10,-7.66202557038867e-11,-1.3612179048164243e-9,1.1516496908039893e-8,-9.921539139692925e-11,-6.732249782404553e-10,-1.5827130203057791e-9,-1.7096675045955643e-10,-5.419378637308077e-10,-1.4185147524559031e-11,-1.6207203615101038e-11,-9.225636271526759e-10,-4.6909879177242845e-12,2.0373521267671278e-11,1.0529008515819136e-12,-1.800450401385268e-10,-3.0128739314199896e-11,3.4635537954483875e-11,1.1743479076306743e-10,-5.823519498007119e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.15864268990375e-8,1.286728615916055e-9,4.749171967633662e-9,1.9528429429404855e-9,2.202344150954625e-8,9.720746422977662e-10,0.0001405492137872125,4.267772058269438e-9,3.671612665553535e-8,6.424107428376405e-10,1.0529906455725493e-8,4.238735012394364e-9,1.002682598104711e-9,1.8996074549983172e-8,5.647767087574238e-9,1.974542918437499e-9,6.937193713370287e-10,2.4457811550923066e-8,2.2938463151719794e-10,2.3168820045593217e-9,2.38526477273961e-9,1.1312704737634764e-8,3.7267935279251253e-10,1.6362428150579483e-9,5.496470413987751e-10,5.901265870030601e-9,-1.8066524519611818e-11,-6.716844692956317e-8,4.0813211167757507e-10,1.2829764492696686e-8,9.026802915426391e-12,2.9192493340745944e-9,1.603133378830543e-9,3.063299531964665e-10,6.760817662239646e-9,2.282556756054464e-9,6.810790524506415e-10,2.3190477196479484e-10,8.509008041106937e-9,3.618250984615721e-11,8.137997627158265e-10,9.737096837173914e-10,8.685349132539333e-9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.829409701564299e-7,6.562779230302012e-9,1.3816155180612952e-8,1.0247673562250356e-8,1.0222638595381058e-7,1.4497682023298336e-8,4.2677720582694394e-9,0.00014001114843440417,1.0738560100122788e-7,9.132770469908585e-9,4.6968009911712264e-8,8.96081464045963e-9,4.517577943283625e-9,4.7446717260823785e-8,7.328872287062364e-9,6.608891483427515e-9,2.5577734368883835e-9,6.654694075623554e-8,2.120478472839725e-9,7.175401328358056e-9,3.3123109442182974e-9,-6.2043197511856756e-9,-3.592467724705481e-11,-5.160338185886352e-10,-6.837159141240375e-11,-1.9180585238741123e-9,-7.487298517828241e-10,2.6109210579396786e-10,1.194567798788162e-8,-2.359998742591628e-9,-4.387639774013971e-10,-9.358113024269129e-10,2.6497406615702625e-10,1.4742639838727428e-11,-4.5427286271983416e-10,5.969428063760638e-10,1.752324184841331e-10,4.6158069180274284e-11,1.4804729246989642e-9,-7.006914021494466e-11,2.382651554698643e-10,4.832463496178215e-10,-1.1936179014193206e-7,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.023094752575251e-7,1.633411376260642e-8,4.5894326965830766e-8,2.5081594867433606e-8,3.002602390534825e-7,2.896860018851766e-8,3.671612665553537e-8,1.0738560100122782e-7,0.0001385261593401034,1.7964779270260643e-8,1.2930000204107038e-7,3.250571877411159e-8,1.1636784016911864e-8,1.9989313520616553e-7,4.466086629422776e-8,1.8813199124454258e-8,7.063506075880413e-9,2.3219958403783622e-7,4.528052537830126e-9,2.1029065832987526e-8,1.4351055678858473e-8,5.0387511958355265e-8,1.3581568836268887e-9,6.935470328061708e-9,1.8516698139511883e-9,1.9930687442704282e-8,-1.296549609682813e-9,1.2907078396369262e-8,-1.8808153071121575e-9,-2.4526748879081523e-7,-6.486602734340065e-10,7.684201170311832e-9,6.85481130900665e-9,1.1332439059582646e-9,3.6495505040637784e-8,1.424407153679092e-8,2.7946478663703272e-9,9.513315944607294e-10,3.861567439012483e-8,2.1951749041083535e-11,3.324839046058502e-9,4.300151621833498e-9,1.215456359000967e-7,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.6273914061381245e-8,1.4761790819980047e-9,2.7800831730338892e-9,2.3168152549375317e-9,2.0847079116770295e-8,3.242622598839539e-9,6.424107428376407e-10,9.132770469908585e-9,1.7964779270260653e-8,0.00014060950384505732,9.758301217145107e-9,1.9417244017328416e-9,1.0203537363267624e-9,9.347759261741532e-9,1.3782084388809504e-9,1.4817582609104016e-9,5.763563413786573e-10,1.3772098892219562e-8,4.809586309527907e-10,1.614834321083925e-9,7.413490702985319e-10,-2.0163074613041577e-9,-8.96307782408584e-12,-2.7588924931032745e-10,-1.5575124733962598e-11,-5.314447062961544e-10,-1.7199112062778564e-10,-5.914126850480931e-11,-3.8036560720278457e-10,-8.76928436117171e-10,5.835966991139702e-9,-2.5753166702952404e-10,2.112829709003051e-11,2.5168368198980625e-12,-5.501748063141385e-10,2.6522966168743787e-11,3.892973904311534e-11,9.638712357862874e-12,9.132573112552382e-11,-1.6476290346886114e-11,5.244747709265172e-11,1.0655507861355925e-10,-4.7013295400036565e-8,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
