Row_Label,Estimate,SE,P_Value
alpha[1],-0.5363008154287117,0.011713352155493788,0.0
alpha[2],2.6511066645744656,0.01185868807560527,0.0
alpha[3],1.8163659817319089,0.011848777874872608,0.0
alpha[4],2.2155126661613838,0.011855437822001503,0.0
alpha[5],0.06517413988373717,0.011770937914257555,3.0792689287295616e-8
alpha[6],2.1864595597502143,0.011853886214745948,0.0
alpha[7],3.1315577433971584,0.01185534536769016,0.0
alpha[8],0.985314088578035,0.011832630664159351,0.0
alpha[9],0.12738301421884307,0.011769713647328189,0.0
alpha[10],2.527186452204861,0.011857887832369528,0.0
alpha[11],0.8005333442221678,0.011821840527092795,0.0
alpha[12],2.34374626999498,0.011853884913427598,0.0
alpha[13],3.016311045521936,0.01186032962519254,0.0
alpha[14],0.6941187266774109,0.011806507604086225,0.0
alpha[15],2.629735961493902,0.011852044130570408,0.0
alpha[16],2.6618573516448794,0.01185787424949403,0.0
alpha[17],3.589483553330239,0.011861980875794651,0.0
alpha[18],0.39145809090918354,0.011791880972209876,0.0
alpha[19],3.82142692877768,0.011862810112219686,0.0
alpha[20],2.5735166317189067,0.011857063493420118,0.0
alpha[21],3.5656453542299764,0.011859537410455659,0.0
beta[1],0.8516515735569118,0.011856971345090703,0.0
beta[2],0.3664693644161637,0.01186420846911482,0.0
beta[3],-0.28199425619022644,0.011863413192291348,0.0
beta[4],0.4405345878738955,0.011864077598865819,0.0
beta[5],0.39309508614029837,0.011860210273789648,0.0
beta[6],7.959624757970925,0.01186442138519278,0.0
beta[7],-3.8178469333806206,0.011863199907897292,0.0
beta[8],3.5202255418058956,0.011864024304985265,0.0
beta[9],-0.1648277157877147,0.011858617416646962,0.0
beta[10],6.3896659472259945,0.011864432352503434,0.0
beta[11],0.684644539808507,0.01186268385689925,0.0
beta[12],-1.3676645472173912,0.011863536043246192,0.0
beta[13],-0.029148567435083345,0.011864260432791908,0.014016582647532916
beta[14],-0.8452862106673333,0.011859772891600074,0.0
beta[15],-3.1586661889077665,0.01186288305495341,0.0
beta[16],-1.0031833848497265,0.011864009271865154,0.0
beta[17],-0.6516795753905607,0.011864313550425066,0.0
beta[18],-1.1912043308287117,0.011858939745571732,0.0
beta[19],2.8110208300181783,0.011864443491435065,0.0
beta[20],-1.2064059800201221,0.011863925490718095,0.0
beta[21],-3.8098684306393307,0.011863826921061216,0.0
lambda,0.07342465000566012,0.0026313553129190294,0.0
"sigma[1,1]",0.03530751708428246,0.0034576710147131975,0.0
"sigma[2,1]",0.01397712833545108,0.002930782965397918,1.8507232231179671e-6
