0.008829807469524725,0.005731605245966099,0.005454815064694604,-0.015704623674899706,-0.011097687803654834,-0.010369053637371305,1.6582074453783526e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.0057316052459661015,0.010976996726542253,0.005561828218296754,-0.01108215852111095,-0.019747220269369294,-0.010393082171024706,1.1412128963064159e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.005454815064694593,0.005561828218296743,0.019123772642515153,-0.010478835599323602,-0.010458630350480417,-0.038366417049016915,-3.0413064864713625e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.015704623674899734,-0.011082158521110963,-0.010478835599323664,0.15805506069974565,0.09092023053630943,0.08520858241809615,-5.4765915587694184e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.011097687803654856,-0.019747220269369304,-0.010458630350480454,0.09092023053630946,0.19084134283242257,0.09166962305662893,-4.9556454004979266e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.010369053637371272,-0.010393082171024665,-0.03836641704901691,0.08520858241809595,0.09166962305662879,0.2511352568567431,0.0001117731311846418,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.658207445378528e-5,1.1412128963064794e-5,-3.041306486471316e-5,-5.476591558770238e-5,-4.955645400498599e-5,0.00011177313118463849,7.025904062803463e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.3484300907238543e-5,-0.0,-0.0,-0.0,-0.0,-2.7855331274315877e-7,-0.0,-0.0,-0.0,-0.0,-4.990296809697438e-7,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00010602876945126191,-0.0,-0.0,-0.0,-0.0,-2.007361608218153e-5,-0.0,-0.0,-0.0,-0.0,-1.9987834578888047e-5,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00012423039380101133,-0.0,-0.0,-0.0,-0.0,-1.7445275336428268e-5,-0.0,-0.0,-0.0,-0.0,-6.890549719260193e-5,-0.0,-0.0
