Row_Label,Estimate,SE,P_Value
alpha[1],-0.4259663008478538,0.0939670552349318,5.8111852112574525e-6
alpha[2],0.08981543400256908,0.1047711636212095,0.3913048680629021
alpha[3],0.7782294604240815,0.13828872926784436,1.8276633761971084e-8
beta[1],0.9822704445176786,0.39756139236568944,0.013483417967662614
beta[2],0.4815445188895938,0.43685391475002555,0.27033082302580724
beta[3],-0.3871606007281609,0.5011339709665901,0.43977746141736196
lambda,0.056916413674373126,0.00265064219818584,0.0
"sigma[1,1]",0.0890728476821192,0.005192409710493703,0.0
"sigma[2,1]",0.19579288025889968,0.009227731222090594,0.0
"sigma[3,1]",0.16058394160583941,0.012851146559470004,0.0
"sigma[4,1]",0.07692307692307693,0.027820305431178534,0.005692321978790549
"sigma[1,2]",0.023509933774834436,0.002776314594305623,0.0
"sigma[2,2]",0.1407766990291262,0.008091655046922375,0.0
"sigma[3,2]",0.15815085158150852,0.012772556237336611,0.0
"sigma[4,2]",0.09615384615384616,0.030363199680517743,0.00154132119370054
"sigma[1,3]",0.0228476821192053,0.0027384260583837423,0.0
"sigma[2,3]",0.27346278317152106,0.010362561501661543,0.0
"sigma[3,3]",0.4781021897810219,0.017463609496133767,0.0
"sigma[4,3]",0.6730769230769231,0.04755870466348164,0.0
