Row_Label,Estimate,SE,P_Value
alpha[1],-0.5244589714510819,0.05088205009814521,0.0
alpha[2],0.9459880264381367,0.08122531848455042,0.0
alpha[3],0.2947212030598023,0.06376548881202684,3.801409685477708e-6
alpha[4],1.399646322544236,0.10049070530695607,0.0
alpha[5],1.62245744270537,0.10809097917009973,0.0
alpha[6],0.41545398112781684,0.067452056960522,7.309095551022438e-10
alpha[7],1.0197550889474736,0.0820995914546248,0.0
alpha[8],1.9594847818616334,0.1290307526639976,0.0
alpha[9],0.8176943998983928,0.07965758587604864,0.0
alpha[10],2.837166719271492,0.20252702480626975,0.0
alpha[11],2.159623124374886,0.1439781327848519,0.0
alpha[12],0.6826816274686622,0.07571547050758123,0.0
alpha[13],2.2265019052600787,0.14799602168804932,0.0
beta[1],0.4973514054948806,0.2019237778669126,0.013775491021726038
beta[2],0.29377271453493037,0.3526839561138782,0.4048655514606714
beta[3],-0.5859676911328352,0.24312823083211269,0.015947367904006082
beta[4],-1.1957228502634365,0.36837798753892603,0.0011707466567469904
beta[5],0.26559634797212983,0.4948024869201624,0.5914247973440505
beta[6],-1.1527713710160021,0.23961618817168384,1.5024637336491509e-6
beta[7],0.04039024346770367,0.36194349896608285,0.9111463797675772
beta[8],-0.8562364899352647,0.4973478356272153,0.08514110799360464
beta[9],-1.5494662389993268,0.269901526672048,9.419826030310219e-9
beta[10],-2.640814559698199,0.6266732587563671,2.50863436119797e-5
beta[11],-1.5636278056631638,0.4904219917347299,0.0014309646190713288
beta[12],-1.2597139559308073,0.27253870225857585,3.7978865194965294e-6
beta[13],-1.0537702279917052,0.5546164480553755,0.057433361765707014
lambda,0.07036727430297166,0.0015270651560863584,0.0
