Row_Label,Estimate,SE,P_Value
alpha[1],-0.5380713255313466,0.03437806290063028,0.0
alpha[2],0.048464345797255795,0.038548937413879165,0.20867538512154038
beta[1],0.7890816045335973,0.12690154334830728,5.033342631577398e-10
beta[2],-0.1145540328106884,0.13795192608228596,0.4063177730967493
lambda,0.0456461746222085,0.0009797001936440407,0.0
