Row_Label,Estimate,SE,P_Value
alpha[1],-0.6169103258819493,0.09452453568493742,6.734368618310782e-11
alpha[2],0.006671827640931304,0.10793923471208941,0.9507133759383974
alpha[3],0.5465194320833494,0.13097331314849633,3.0093965422084423e-5
alpha[4],0.012536731388595313,0.10908922629424363,0.9085070973731557
alpha[5],0.6895377428380897,0.13572090102311538,3.763302427461923e-7
alpha[6],0.4899472238663978,0.1316294188253086,0.00019751707092119375
alpha[7],1.5428020837301224,0.20073308585108016,1.509903313490213e-14
alpha[8],0.3715392870945878,0.126572358954743,0.0033312827353813024
beta[1],1.4899027324716514,0.3973575289038031,0.00017716851222804308
beta[2],0.3951087555933807,0.44463451470614196,0.374210200518976
beta[3],1.3069039965108158,0.6031664096803074,0.03025478467228826
beta[4],0.7690477373196857,0.4465967070472848,0.085066189290671
beta[5],1.2708815788928365,0.6173026940151224,0.03951669424947157
beta[6],-0.38135818533324056,0.4730065249831023,0.42010276695884796
beta[7],0.31154431350011946,0.7597337431846691,0.6817543116702893
beta[8],-0.8275178421892,0.45815129273372623,0.07088540863000459
lambda,0.0654579471986119,0.002009421864058427,0.0
"sigma[1,1]",0.10321534720345853,0.0050075176875914295,0.0
"sigma[2,1]",0.1423487544483986,0.006958093695810348,0.0
"sigma[3,1]",0.08477412158393753,0.006599448891197495,0.0
"sigma[4,1]",0.07936507936507936,0.010360459643596857,1.84297022087776e-14
"sigma[5,1]",0.02531645569620253,0.011155893218408083,0.023247979317064127
"sigma[1,2]",0.02918130235071602,0.00277931133919313,0.0
"sigma[2,2]",0.07394226967180703,0.005217041207997864,0.0
"sigma[3,2]",0.03959843837144451,0.0046373860942944154,0.0
"sigma[4,2]",0.024531024531024532,0.006053365000033824,5.068171212885275e-5
"sigma[5,2]",0.012658227848101266,0.008868939501645653,0.15350674425175992
"sigma[1,3]",0.04836530667387193,0.0035361007424362942,0.0
"sigma[2,3]",0.12099644128113879,0.006495714275509384,0.0
"sigma[3,3]",0.11767986614612382,0.0076280610750224,0.0
"sigma[4,3]",0.07792207792207792,0.010275541469086671,3.375077994860476e-14
"sigma[5,3]",0.02531645569620253,0.011155893218408082,0.023247979317064127
"sigma[1,4]",0.009997298027560119,0.001657655411746039,1.629614221343445e-9
"sigma[2,4]",0.054962435745353894,0.004547836026051384,0.0
"sigma[3,4]",0.05298382598996096,0.005317293461093872,0.0
"sigma[4,4]",0.05194805194805195,0.008546166947091142,1.2129639515023882e-9
"sigma[5,4]",0.04219409282700422,0.01374522572488468,0.002142543973506994
"sigma[1,5]",0.010807889759524453,0.0017210525253945701,3.3897840090446607e-10
"sigma[2,5]",0.09529458283906682,0.005850631899078997,0.0
"sigma[3,5]",0.10317902955939766,0.0072032096126187495,0.0
"sigma[4,5]",0.14574314574314573,0.013474148640784648,0.0
"sigma[5,5]",0.03375527426160337,0.012520321256721303,0.007016945294539001
"sigma[1,6]",0.0035125641718454473,0.0010120636387025794,0.0005191133434849782
"sigma[2,6]",0.030051403716884143,0.0034169850949290425,0.0
"sigma[3,6]",0.03179029559397657,0.004179212524572654,2.8199664825478976e-14
"sigma[4,6]",0.07936507936507936,0.010360459643596857,1.84297022087776e-14
"sigma[5,6]",0.05063291139240506,0.014856992108392452,0.0006543633813815841
"sigma[1,7]",0.00810591731964334,0.0014989225012059426,6.379310901749591e-8
"sigma[2,7]",0.055357848952155,0.004563096046005659,0.0
"sigma[3,7]",0.10262130507529281,0.007186043411878042,0.0
"sigma[4,7]",0.1341991341991342,0.013020990267716753,0.0
"sigma[5,7]",0.08860759493670886,0.018909681208312816,2.788245077711693e-6
"sigma[1,8]",0.012158875979465009,0.0018216153488452933,2.4760860029005016e-11
"sigma[2,8]",0.08580466587584025,0.0055819015766107784,0.0
"sigma[3,8]",0.27495817066369216,0.010561203365411387,0.0
"sigma[4,8]",0.29004329004329005,0.017309529185853042,0.0
"sigma[5,8]",0.6708860759493671,0.03172106115021549,0.0
