0.008142697344344123,0.005672452901211792,0.00558621930232549,0.005486709622914593,0.005430697780180465,-0.014344911543783888,-0.010838036422967337,-0.01065938518974434,-0.010394621166473123,-0.010437238556889245,8.570125062924398e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.005672452901211795,0.009771124952973841,0.005656481778332107,0.005553233215294009,0.005472789130731835,-0.010732698231549756,-0.016876578381939088,-0.0106867997853748,-0.010494937768781349,-0.010450756250951003,3.435850265879882e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.00558621930232549,0.005656481778332105,0.009894729201324467,0.0055974584227570815,0.005464849608862707,-0.010605959158707913,-0.010722046064216551,-0.017772151467441592,-0.010507899893817776,-0.010408694206016016,4.295473028413363e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.005486709622914625,0.005553233215294025,0.005597458422757101,0.014615832740579893,0.00550909883251955,-0.010485216304140276,-0.010449195100400937,-0.010512718615761078,-0.028471635729491983,-0.010388675001001617,-9.266912598959429e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.005430697780180494,0.005472789130731853,0.005464849608862726,0.005509098832519551,0.014118840296807,-0.010395640617127624,-0.010352525491099995,-0.010340758959395678,-0.010529108531226749,-0.027297878711324015,-8.431587997666607e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.014344911543783607,-0.010732698231549551,-0.010605959158707714,-0.010485216304140033,-0.010395640617127362,0.1382521667171053,0.08553116004424835,0.08279615143750019,0.08071045861118199,0.07982964266509973,-6.836219797220146e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.01083803642296707,-0.016876578381938897,-0.010722046064216364,-0.010449195100400724,-0.010352525491099772,0.0855311600442483,0.1740993126142041,0.08572144715641689,0.08229275622766279,0.0807855795936466,-4.394009233280018e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.010659385189744124,-0.010686799785374642,-0.017772151467441436,-0.010512718615760896,-0.01034075895939548,0.0827961514375002,0.08572144715641694,0.16399892416010056,0.08468214162083068,0.08127195520920842,-2.544475373985775e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.010394621166473073,-0.010494937768781295,-0.010507899893817728,-0.0284716357294919,-0.010529108531226633,0.08071045861118226,0.08229275622766305,0.08468214162083086,0.19505278109979504,0.08053654700528266,3.7024742687119184e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.010437238556889031,-0.010450756250950842,-0.010408694206015858,-0.01038867500100144,-0.027297878711323796,0.07982964266509977,0.08078557959364664,0.08127195520920842,0.08053654700528252,0.192368691787659,-2.0685020293927738e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8.570125062915732e-6,3.4358502658734527e-6,4.295473028406931e-6,-9.26691259896545e-6,-8.431587997672079e-6,-6.83621979720433e-6,-4.394009233278958e-5,-2.5444753739846154e-5,3.702474268713373e-5,-2.0685020293917462e-5,3.669919276555635e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.191368229052276e-5,-0.0,-0.0,-0.0,-1.7715476318026327e-6,-0.0,-0.0,-0.0,-5.924643230264663e-7,-0.0,-0.0,-0.0,-3.134004210138719e-7,-0.0,-0.0,-0.0,-4.102103208089973e-7,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.1798466967975845e-5,-0.0,-0.0,-0.0,-7.3888722169313344e-6,-0.0,-0.0,-0.0,-5.897861206898505e-6,-0.0,-0.0,-0.0,-5.052957469385868e-6,-0.0,-0.0,-0.0,-7.604240782765779e-6,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.460228872652866e-5,-0.0,-0.0,-0.0,-7.68518640380455e-6,-0.0,-0.0,-0.0,-9.171187511731388e-6,-0.0,-0.0,-0.0,-8.279585158535303e-6,-0.0,-0.0,-0.0,-1.9913025601840666e-5,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0001628043572453609,-0.0,-0.0,-0.0,-1.047481002295723e-5,-0.0,-0.0,-0.0,-8.832925118565127e-6,-0.0,-0.0,-0.0,-2.14494191227522e-5,-0.0,-0.0,-0.0,-0.0001115723929581291
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.7715476318026327e-6,-0.0,-0.0,-0.0,1.5661210889234506e-5,-0.0,-0.0,-0.0,-4.08553019742489e-7,-0.0,-0.0,-0.0,-2.161154409091145e-7,-0.0,-0.0,-0.0,-2.828738521164328e-7,-0.0,-0.0,-0.0
