Row_Label,Estimate,SE,P_Value
alpha[1],-0.6195460073862158,0.09179123566133351,1.4834355965831492e-11
alpha[2],-0.074909517668591,0.1023465150133144,0.46421706177740196
alpha[3],-0.036755860111924665,0.10424543071056763,0.724396096668573
alpha[4],0.5856866583232414,0.12719481982824246,4.131752517011478e-6
alpha[5],0.5089418237897817,0.1273122849069812,6.399171095394784e-5
alpha[6],0.37201798959395355,0.12204866114710948,0.0023028407532084127
beta[1],1.5199454843102642,0.37322537316692717,4.651914761821807e-5
beta[2],0.6722097922618679,0.4178108270288521,0.10764137492511683
beta[3],0.9992433413784475,0.4230934596742372,0.018188629443173898
beta[4],1.4235341005790842,0.56680697618998,0.01202202594719326
beta[5],-0.09977647421503491,0.45232632840553016,0.8254154593080143
beta[6],-0.486800033468463,0.4392265799510499,0.26772714962144306
lambda,0.059446235342995035,0.001912731393321811,0.0
"sigma[1,1]",0.10875928844854763,0.004676570772189792,0.0
"sigma[2,1]",0.1332220367278798,0.006217028353153403,0.0
"sigma[3,1]",0.07215793056501021,0.006781830546158905,0.0
"sigma[4,1]",0.043731778425655975,0.011416626792028838,0.00012786540220810494
"sigma[1,2]",0.06192299031749606,0.003622983873677681,0.0
"sigma[2,2]",0.14123539232053423,0.0063712326843258105,0.0
"sigma[3,2]",0.10142954390742001,0.007902450527466798,0.0
"sigma[4,2]",0.026239067055393587,0.009141897750567913,0.004102133630774274
"sigma[1,3]",0.029497860842152668,0.0025484544545016294,0.0
"sigma[2,3]",0.066110183639399,0.004551359754568567,0.0
"sigma[3,3]",0.08032675289312458,0.0071205443537992845,0.0
"sigma[4,3]",0.043731778425655975,0.011416626792028836,0.00012786540220810494
"sigma[1,4]",0.016662913758162576,0.0019337317821399394,0.0
"sigma[2,4]",0.10450751252086811,0.005598599645044729,0.0
"sigma[3,4]",0.1415929203539823,0.009118043905056885,0.0
"sigma[4,4]",0.052478134110787174,0.01237683391788832,2.2349096205243058e-5
"sigma[1,5]",0.012834947083990092,0.0017039195847860901,4.973799150320701e-14
"sigma[2,5]",0.09482470784641069,0.005362504137730989,0.0
"sigma[3,5]",0.12321307011572498,0.008598930057206217,0.0
"sigma[4,5]",0.19533527696793002,0.021584763223921215,0.0
"sigma[1,6]",0.016437739247917135,0.0019210213790412834,0.0
"sigma[2,6]",0.14891485809682806,0.006512506910189664,0.0
"sigma[3,6]",0.32539142273655547,0.01224485938448238,0.0
"sigma[4,6]",0.5801749271137027,0.027012236178917987,0.0
