0.00013720796040066105,2.8198882333093746e-8,8.273408514356896e-8,4.582059324157962e-8,6.610637535901924e-7,6.240150509834012e-8,4.159185436491266e-8,1.3741008656374382e-7,4.390168717755692e-8,6.037811559383911e-7,3.613262569962875e-8,2.40988947895112e-7,4.694641357911581e-8,1.980542320096093e-8,2.9939691789784887e-7,2.9834471078883876e-8,2.1239202198612147e-8,3.0092581867392535e-8,1.1448748429805473e-8,3.8489164326642016e-7,8.598540066725926e-9,3.3491783140573886e-8,1.9228698413028786e-8,-2.614648775594019e-7,8.5454021546453e-10,9.439307823266223e-9,9.521077556009245e-10,2.1392716114572486e-8,-3.3036094753864937e-9,1.1993404591405086e-8,-4.553171766578173e-9,-1.1741042308284523e-9,5.247243249396128e-8,-1.6321029232163826e-9,3.982969328577156e-9,6.069717516745012e-9,8.67276868180762e-10,3.9681463553732697e-8,8.899555055038387e-9,3.1969335380903552e-9,2.4868486376529363e-9,8.092156895089037e-10,4.347469300304641e-8,-1.699686751562392e-10,3.0999192625945068e-9,4.597985395605431e-9,5.481486747103108e-7,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.819888233309375e-8,0.000140628477676311,2.662256679051206e-9,1.9604346322458894e-9,1.6700995875350023e-8,2.2405563364286773e-9,1.272473977314979e-9,5.113434023688711e-9,1.802585636760296e-9,1.6120898731043925e-8,1.471660678986355e-9,7.745441228205159e-9,2.0814047605968406e-9,9.06430229758579e-10,9.642962436487033e-9,1.5614070429576481e-9,1.0013046964441792e-9,1.43583713597814e-9,5.405999372339108e-10,1.4133162373539753e-8,3.6828134396855203e-10,1.6021400720150934e-9,1.036187617344997e-9,1.064354650772828e-9,-9.755143587630468e-9,9.393258011217074e-11,1.2372700950537287e-10,1.0519993898835384e-9,-1.0070011974165367e-10,3.066333063864785e-10,-1.0122295359549915e-10,-1.8417225492071694e-11,1.2027629235447604e-9,-5.6733128869599524e-11,3.9250525001936436e-10,3.062630760896685e-10,7.37605321310996e-11,9.475248081061977e-10,5.067652794774591e-10,1.814234808519722e-10,1.8264675491568455e-10,5.948199247924513e-11,1.905904829235986e-9,-1.0760394253066386e-12,2.2237771101321474e-10,2.9074516942270025e-10,-4.585361559611518e-8,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8.273408514356896e-8,2.662256679051205e-9,0.000140393946072731,4.594052648088792e-9,4.845722938790997e-8,4.354507259425777e-9,4.718730966934794e-9,1.046663352393705e-8,3.529509358717062e-9,4.576573135955498e-8,2.7730397317185525e-9,1.958526672806601e-8,5.106910451891131e-9,1.9362377228749085e-9,2.7460696193797233e-8,4.438508362987789e-9,2.4933614588855677e-9,3.2219854198180503e-9,1.1922639021538143e-9,3.7227636647501145e-8,7.138895490933672e-10,3.655943591346235e-9,2.7069096164458887e-9,7.123383665995217e-9,2.8871771079791904e-10,-4.744784468206788e-8,6.058335798625199e-10,5.1003223093440766e-9,-1.851177170589074e-10,1.5818998955720615e-9,-7.542361806515463e-11,2.5613802685464954e-11,6.359981614224856e-9,-8.79472776273201e-11,1.6367246353822844e-9,1.0985433268767e-9,2.471419716170566e-10,5.2377363546341245e-9,1.608224503035626e-9,6.115941561600914e-10,5.802671504710788e-10,1.944048871698197e-10,7.065266992445499e-9,1.3463620572123945e-11,6.997730902738206e-10,8.794825044938219e-10,-7.194184557803137e-9,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.582059324157962e-8,1.960434632245889e-9,4.594052648088781e-9,0.00014055139461722178,2.6191743419378702e-8,3.675048528875937e-9,1.932050762198474e-9,7.979508734710135e-9,2.8148447442344904e-9,2.4766075580124295e-8,2.309717772983487e-9,1.2017268511927748e-8,3.1516297692072498e-9,1.3965501256184266e-9,1.4875221805907413e-8,2.3382036676834067e-9,1.524832111056126e-9,2.1954889829613705e-9,8.297991801046753e-10,2.173643006623452e-8,5.739765735406319e-10,2.4513645040084377e-9,1.5579883889857965e-9,1.3224857726821787e-9,1.1767628487906955e-10,3.2029202521453473e-10,-1.3846557193669801e-8,1.4870709999331438e-9,-1.7301824963224907e-10,4.546571088873901e-10,-1.7274127700695653e-10,-3.5749533193678984e-11,1.6417932069007064e-9,-9.175758469456835e-11,5.544800088352158e-10,4.3419484730528397e-10,1.0587255015749368e-10,1.3675758936654458e-9,7.481089934034658e-10,2.6609132427985254e-10,2.6591363205595256e-10,8.622591223880174e-11,2.7871326019792084e-9,-3.2433296523254445e-12,3.2399192804135527e-10,4.2804922123186454e-10,-6.711854659006199e-8,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.610637535901925e-7,1.6700995875350017e-8,4.845722938790998e-8,2.6191743419378712e-8,0.0001385565203280937,3.541106440426601e-8,2.1990002893092056e-8,7.710743992084699e-8,2.5567538492130423e-8,3.0016900916965135e-7,2.0769303372115572e-8,1.2729551486872034e-7,2.7668344221353314e-8,1.1846574568643264e-8,1.7274747219669267e-7,1.896551156618825e-8,1.2820992930029358e-8,1.818775637861145e-8,6.914161816556975e-9,2.1057315084014266e-7,5.039898448914424e-9,2.0256243761600778e-8,1.197030375988272e-8,2.5411223276934477e-8,6.803579690493317e-10,5.234913134521054e-9,9.36564557656002e-10,-1.476517283595604e-7,-1.7759804937382401e-9,6.020235409061483e-9,-2.2690329093080935e-9,-5.485957889336552e-10,2.1042524816452076e-8,-8.728913667752186e-10,3.5165069907174434e-9,3.657189390421489e-9,6.447919939574924e-10,2.3061846397087777e-8,5.842413891146633e-9,2.0306334258517895e-9,1.7336747438986446e-9,5.654580862260577e-10,2.332121898640006e-8,-7.107182040166693e-11,2.130511041190243e-9,2.9866944699674604e-9,4.487893008750149e-8,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.240150509834014e-8,2.2405563364286773e-9,4.354507259425778e-9,3.6750485288759396e-9,3.541106440426601e-8,0.0001405146112141611,9.61402278236888e-10,1.1192434894096182e-8,3.762234575444e-9,2.8703740044679757e-8,3.2356535226388754e-9,1.527281359536962e-8,2.8689716179958783e-9,1.5373484665379336e-9,1.4459012896505792e-8,1.227584804583262e-9,1.2941291983326184e-9,2.1948503754223512e-9,8.574362297364606e-10,2.0731112102874767e-8,7.43302144122173e-10,2.385404864096237e-9,1.0227987975726003e-9,-3.8495057764649565e-9,-4.13797191508911e-11,-4.146199505321737e-10,-7.855570644994524e-11,-1.3742064853587748e-9,1.151686449512908e-8,-1.0331069489324412e-10,-5.304532823608915e-10,-1.6442630491160934e-10,-1.6645000632587995e-9,-1.7072326453376505e-10,-5.473685160221464e-10,-1.7780292474964244e-11,-1.7264590545050154e-11,-9.356594809538944e-10,1.7744718688929868e-10,2.8977979780872043e-11,1.6474192378619972e-11,-9.519483442170362e-13,-2.1552529351416145e-10,-3.0210128449213015e-11,3.174982695001912e-11,1.1398838970027401e-10,-5.780118958195116e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.1591854364912665e-8,1.2724739773149792e-9,4.718730966934794e-9,1.9320507621984755e-9,2.1990002893092075e-8,9.614022782368877e-10,0.00014054951519759998,2.9749652979765597e-9,1.110673071565057e-9,3.66671686593898e-8,6.326089803132372e-10,1.05066313795783e-8,4.210572043978909e-9,9.919235193053225e-10,1.8914144156624207e-8,4.25632612089364e-9,1.8403275817089607e-9,1.9564854227905223e-9,6.877497028795059e-10,2.4326745300552924e-8,2.2629362227612644e-10,2.2942627066575672e-9,2.364361743096893e-9,1.1244169749173355e-8,3.696985127177047e-10,1.6300720982776383e-9,5.450509372800886e-10,5.854347980918531e-9,-1.794902876113021e-11,-6.70372212621319e-8,2.724317311570914e-10,1.3757714128555684e-10,1.2790895545780677e-8,9.136118654512465e-12,2.9017132973780138e-9,1.5950372567914515e-9,3.0384507333389583e-10,6.7354741566650915e-9,1.7833290460663964e-9,7.00073043430099e-10,6.762119100589134e-10,2.30560993517781e-10,8.45832213293731e-9,3.592478641062579e-11,8.071322622802932e-10,9.657691628413741e-10,1.0578321062988052e-8,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.3741008656374384e-7,5.1134340236887134e-9,1.0466633523937048e-8,7.979508734710136e-9,7.710743992084698e-8,1.1192434894096184e-8,2.974965297976559e-9,0.00014018437716636033,8.336494658800648e-9,8.207661306776954e-8,7.097812886111663e-9,3.5802293789670105e-8,6.921355245780744e-9,3.5175061538129616e-9,3.592531005996496e-8,3.339939861030823e-9,3.145030904971245e-9,5.1435983248630365e-9,1.9866397543750087e-9,5.0797980350253665e-8,1.649170900631076e-9,5.5932156973649625e-9,2.590803811183693e-9,-5.136618008484685e-9,-2.3911964177662926e-11,-5.214035405481452e-10,-4.4985947427804744e-11,-1.456597314804951e-9,-5.778325300032675e-10,1.1955713198201262e-10,1.1165128225359621e-8,-3.0357542222092273e-10,-2.3710672201636153e-9,-3.394485516275002e-10,-7.421247439893868e-10,1.8540233638815102e-10,1.484193724238775e-11,-6.883929727594168e-10,6.471268157629402e-10,1.725132602922475e-10,1.3960084011385162e-10,3.5523535239400147e-11,1.005932667626793e-9,-5.3774388276889416e-11,1.9275253183441855e-10,3.817445376554703e-10,-1.1095401827528902e-7,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.3901687177556967e-8,1.802585636760296e-9,3.5295093587170633e-9,2.814844744234492e-9,2.5567538492130427e-8,3.7622345754440016e-9,1.1106730715650564e-9,8.336494658800647e-9,0.0001405709127320484,2.235646615534667e-8,2.4073698030964965e-9,1.1725387741758748e-8,2.505733927975159e-9,1.2580654406556107e-9,1.2151068968640024e-8,1.3823316198203638e-9,1.1693733210141823e-9,1.8603498338073396e-9,7.178967495599993e-10,1.7928104721462394e-8,5.727028580058131e-10,2.0440683916251944e-9,1.0304581186882325e-9,-1.407761333785283e-9,1.8426696741570227e-11,-1.9901227700516268e-10,2.5465935428714664e-11,-1.4163166521527647e-10,-1.8885117213592429e-10,5.695885894325894e-11,-3.0591939341041793e-10,1.6599154436283164e-9,-3.867126538680504e-10,-1.1064280374859893e-10,-9.40173246809962e-11,1.197539236740366e-10,2.594816582597092e-11,-1.394754382889642e-10,3.192854803042484e-10,9.812793524214608e-11,9.366378893005949e-11,2.732554406836128e-11,7.201142809452027e-10,-1.5402337248669477e-11,1.1934659292722537e-10,1.9114400491680215e-10,-5.499953521038056e-8,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.037811559383907e-7,1.6120898731043925e-8,4.576573135955502e-8,2.476607558012431e-8,3.001690091696515e-7,2.8703740044679757e-8,3.6667168659389825e-8,8.207661306776962e-8,2.235646615534667e-8,0.00013853457299488526,1.7738754041561606e-8,1.29172717578065e-7,3.21967933687563e-8,1.1482188901666485e-8,1.9980994047906133e-7,2.4926414325392197e-8,1.543615043030188e-8,1.863961676089052e-8,7.027025143166388e-9,2.3180119133063526e-7,4.468444382163279e-9,2.074924756955886e-8,1.4150029316687487e-8,5.031009117080895e-8,1.3373071700100966e-9,7.040749004116732e-9,1.8179668745066648e-9,1.9649670258236077e-8,-1.2860974002575447e-9,1.2912715220540375e-8,-1.7333105154888098e-9,-9.426136485326176e-11,-2.4341052941591165e-7,-6.404091309530274e-10,7.584231882206465e-9,6.813287299633782e-9,1.1157772491783758e-9,3.670428834456795e-8,8.765528428000238e-9,3.664461574060049e-9,2.785927694997701e-9,9.633056862180956e-10,3.870320266485357e-8,2.1417317023665053e-11,3.2747307095557308e-9,4.237817031107002e-9,1.5704014523932824e-7,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
