Row_Label,Estimate,SE,P_Value
alpha[1],-0.4960008995502894,0.0788408890888197,3.150959493325445e-10
alpha[2],0.002576818031378442,0.08785971260499592,0.9766023750161561
alpha[3],0.5586779798882563,0.10714610982924493,1.8464256124062217e-7
beta[1],1.315638900811752,0.32019938904002976,3.977006815114592e-5
beta[2],1.1762315160869314,0.36097395358361833,0.0011200518554188577
beta[3],0.3812679125007139,0.39169943998673745,0.330370168226539
lambda,0.053110935610023856,0.001975262773391951,0.0
"sigma[1,1]",0.022070626003210272,0.0029695385157623364,1.0658141036401503e-13
"sigma[2,1]",0.18543046357615894,0.011205660790297793,0.0
"sigma[3,1]",0.19937205651491366,0.011214409509174048,0.0
"sigma[4,1]",0.21690590111642744,0.011659083164323611,0.0
"sigma[5,1]",0.19504950495049506,0.012498057730917236,0.0
"sigma[6,1]",0.16879795396419436,0.013442364222925617,0.0
"sigma[7,1]",0.14957264957264957,0.01659679137937717,0.0
"sigma[8,1]",0.08928571428571429,0.019515461934709512,4.759314858659991e-6
"sigma[9,1]",0.10606060606060606,0.027740599156974344,0.00013167791975288168
"sigma[10,1]",0.019230769230769232,0.018877915181804244,0.30834951215925677
"sigma[1,2]",0.006420545746388443,0.0016521006922630443,0.00010178705132157795
"sigma[2,2]",0.03642384105960265,0.005450442155850487,2.3453017305996582e-11
"sigma[3,2]",0.12009419152276295,0.00913518030917412,0.0
"sigma[4,2]",0.1682615629984051,0.010587667989975657,0.0
"sigma[5,2]",0.1316831683168317,0.010677372563165198,0.0
"sigma[6,2]",0.1649616368286445,0.013320402424950127,0.0
"sigma[7,2]",0.26495726495726496,0.020484168697707056,0.0
"sigma[8,2]",0.15625,0.024589574955797184,2.0935209121830667e-10
"sigma[9,2]",0.09848484848484848,0.02692065386297091,0.0002538562138141298
"sigma[10,2]",0.028846153846153848,0.019975777458140987,0.14872304682969606
"sigma[1,3]",0.018057784911717497,0.0026971000178211526,2.1529000804321186e-11
"sigma[2,3]",0.02566225165562914,0.004622937203209361,2.839250812236571e-8
"sigma[3,3]",0.10204081632653061,0.008511267983391364,0.0
"sigma[4,3]",0.18899521531100477,0.011077818820880084,0.0
"sigma[5,3]",0.3455445544554455,0.014989275817425322,0.0
"sigma[6,3]",0.4360613810741688,0.01777428103009355,0.0
"sigma[7,3]",0.3782051282051282,0.022499886816107935,0.0
"sigma[8,3]",0.5714285714285714,0.0334222364697385,0.0
"sigma[9,3]",0.6818181818181818,0.04164261417642808,0.0
"sigma[10,3]",0.9230769230769231,0.03255597048074955,0.0
