0.008900149382360632,0.00617363165122725,0.006039238321489175,0.006072446339600992,0.006005301059388254,0.005964672363338949,0.006001879384051791,0.005904575037993574,-0.01575557914860378,-0.011917573812385899,-0.011736064690117233,-0.011655744993319095,-0.011672590582419448,-0.011480133715377372,-0.011526471606833856,-0.011420362328490787,5.489543921453094e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.006173631651227248,0.011624091985536142,0.006129256889156039,0.0061243767079747395,0.0060507411001317025,0.006026527266094821,0.006041469178145861,0.005943876258053043,-0.01188187416067995,-0.020758053557035444,-0.01184949317229689,-0.011732210409424673,-0.011693825282846418,-0.011520145889419383,-0.011558710082541813,-0.011508460551075085,4.677814081687777e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.006039238321489172,0.006129256889156037,0.01708027809365081,0.006197155370379551,0.006092709010071988,0.0060990377756342815,0.006155580170290259,0.005993676309886224,-0.011718906416009648,-0.011700281676542613,-0.027381685368335875,-0.011954261634541418,-0.011623964311972976,-0.011858605353512934,-0.01202619481129228,-0.011464069275423814,-1.2976059685253646e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.006072446339600987,0.006124376707974738,0.006197155370379555,0.011876979203817879,0.0060921916635834055,0.006105088376239048,0.0060680157749072455,0.0059719873589171675,-0.011679542906162351,-0.011747516062081267,-0.011912124933684959,-0.021520200811004628,-0.011747628707903829,-0.011731699790861942,-0.011582348417964634,-0.011522842761037043,-1.9955522359228496e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.006005301059388254,0.0060507411001317,0.006092709010071988,0.0060921916635834055,0.018364716137124135,0.006029732952833844,0.006063728630716874,0.005940639278332613,-0.011651942458085228,-0.011639340382351947,-0.01167271737281807,-0.011756238132074668,-0.029242608628752536,-0.011521503027243585,-0.011746031270303476,-0.011455358470062094,-2.8383150576719575e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.005964672363338943,0.0060265272660948175,0.006099037775634282,0.006105088376239043,0.006029732952833839,0.01730672284064293,0.006112456073322261,0.006003072207451606,-0.011603073119315774,-0.011491876103475714,-0.011682016858417892,-0.011822382787649677,-0.01148601809514235,-0.03452550649709308,-0.012024396217668841,-0.011476037108608898,-1.4967525716857296e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.0060018793840517825,0.006041469178145857,0.006155580170290258,0.00606801577490724,0.00606372863071687,0.006112456073322259,0.04018476974301909,0.006090070695985961,-0.011727271448453971,-0.011557706577463045,-0.011723508527943861,-0.01168338002313206,-0.011669362668677992,-0.011889749325824445,-0.0765911253865416,-0.011474046280082589,-1.773356047530965e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.005904575037993569,0.005943876258053038,0.005993676309886225,0.005971987358917165,0.0059406392783326115,0.006003072207451605,0.006090070695985964,0.015993918612491154,-0.011442559630976698,-0.011416651006193042,-0.011477960915384383,-0.01158007493083321,-0.011436946902400838,-0.01167191536898633,-0.011822830732332376,-0.0317960525560724,-1.107151523818638e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.01575557914860378,-0.011881874160679947,-0.01171890641600965,-0.01167954290616235,-0.011651942458085223,-0.011603073119315776,-0.011727271448453978,-0.011442559630976689,0.14993648301545395,0.08913235502117522,0.0869331210773842,0.08751277073869344,0.08529069463474993,0.0846263318898966,0.08529041226420438,0.08407008825481568,7.876162693080603e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.011917573812385918,-0.02075805355703547,-0.011700281676542624,-0.011747516062081277,-0.011639340382351945,-0.011491876103475728,-0.01155770657746305,-0.011416651006193027,0.08913235502117524,0.19131130812024214,0.08944560823522324,0.08848671688446119,0.087281292926771,0.08660636959452406,0.08591880861074802,0.08429878278440493,-3.1597825007998335e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
