Row_Label,Estimate,SE,P_Value
alpha[1],-0.4960008995502894,0.0788408890888197,3.150959493325445e-10
alpha[2],0.002576818031378442,0.08785971260499592,0.9766023750161561
alpha[3],0.5586779798882563,0.10714610982924493,1.8464256124062217e-7
beta[1],1.315638900811752,0.32019938904002976,3.977006815114592e-5
beta[2],1.1762315160869314,0.36097395358361833,0.0011200518554188577
beta[3],0.3812679125007139,0.39169943998673745,0.330370168226539
lambda,0.053110935610023856,0.001975262773391951,0.0
"sigma[1,1]",0.09627039627039627,0.004508467767342373,0.0
"sigma[2,1]",0.19959128065395096,0.007382456359325773,0.0
"sigma[3,1]",0.15423242467718795,0.009694456588611348,0.0
"sigma[4,1]",0.06578947368421052,0.014568420062190127,6.304952634428318e-6
"sigma[1,2]",0.02773892773892774,0.002517638996188133,0.0
"sigma[2,2]",0.1481607629427793,0.006563443017851772,0.0
"sigma[3,2]",0.1994261119081779,0.010720212853681164,0.0
"sigma[4,2]",0.0756578947368421,0.015488171064375854,1.034905872332459e-6
"sigma[1,3]",0.025174825174825177,0.002402651753881508,0.0
"sigma[2,3]",0.23194822888283378,0.0077951577233991,0.0
"sigma[3,3]",0.42898134863701576,0.013273093036023281,0.0
"sigma[4,3]",0.7598684210526315,0.024905075006214368,0.0
