0.006215885792315568,0.004139202089308228,0.003978410981203896,-0.01115153354681328,-0.0080081130355607,-0.0076216815775292735,1.0360811024506499e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.004139202089308223,0.007719329099032478,0.004091250113453139,-0.008012004383704063,-0.013785351454796809,-0.007834502094893399,3.5533862197415196e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.003978410981203869,0.004091250113453122,0.011480288851540617,-0.007843649957972914,-0.007959791946715476,-0.022492638365031858,-1.0023418583590097e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.011151533546813386,-0.008012004383704164,-0.007843649957973157,0.10252764874160832,0.05866783179615926,0.05465823661150393,-7.892506783788494e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.008008113035560739,-0.01378535145479685,-0.007959791946715599,0.05866783179615912,0.13030219516578823,0.05899652076735542,2.5972619337294906e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.007621681577529191,-0.007834502094893355,-0.022492638365031892,0.05465823661150296,0.05899652076735495,0.15342845128592372,7.947745246368139e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0360811024512536e-5,3.5533862197456277e-6,-1.0023418583586157e-5,-7.892506783824441e-6,2.597261933708303e-6,7.947745246366152e-5,3.901663023948062e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.032628160916512e-5,-0.0,-0.0,-0.0,-6.286893489576043e-7,-0.0,-0.0,-0.0,-5.710681256448963e-7,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.450066189734954e-5,-0.0,-0.0,-0.0,-1.0098753869225033e-5,-0.0,-0.0,-0.0,-1.5796625211390322e-5,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.398248854846996e-5,-0.0,-0.0,-0.0,-2.2183809552366726e-5,-0.0,-0.0,-0.0,-4.7627122371352685e-5,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00021223886310842377,-0.0,-0.0,-0.0,-1.7776591057007615e-5,-0.0,-0.0,-0.0,-0.00017151875448875723
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.286893489576043e-7,-0.0,-0.0,-0.0,6.338506115127189e-6,-0.0,-0.0,-0.0,-1.6553771219132322e-7,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0098753869225033e-5,-0.0,-0.0,-0.0,4.307878424858717e-5,-0.0,-0.0,-0.0,-1.1733125951097919e-5,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.2183809552366726e-5,-0.0,-0.0,-0.0,0.00011492296362823085,-0.0,-0.0,-0.0,-6.151783154710454e-5,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.777659105700761e-5,-0.0,-0.0,-0.0,0.00023988344291936946,-0.0,-0.0,-0.0,-0.00019590170470073858
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.710681256448963e-7,-0.0,-0.0,-0.0,-1.6553771219132322e-7,-0.0,-0.0,-0.0,5.772735450429886e-6,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.5796625211390322e-5,-0.0,-0.0,-0.0,-1.1733125951097919e-5,-0.0,-0.0,-0.0,6.076448393266863e-5,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.7627122371352685e-5,-0.0,-0.0,-0.0,-6.151783154710454e-5,-0.0,-0.0,-0.0,0.00017617499874292972,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00017151875448875723,-0.0,-0.0,-0.0,-0.00019590170470073858,-0.0,-0.0,-0.0,0.0006202627610651636
