Row_Label,Estimate,SE,P_Value
alpha,-0.45424908222395766,0.0803210640997132,1.5546867571103462e-8
beta,0.7283125231545855,0.3283031777095624,0.02652658474807379
lambda,0.046070954348045486,0.002999850833902537,0.0
sigma[1],0.029839326702371844,0.003348759384289698,0.0
sigma[2],0.2985842985842986,0.011619402678742619,0.0
sigma[3],0.5665024630541872,0.014211512290998785,0.0
sigma[4],0.655688622754491,0.026093752801527058,0.0
sigma[5],0.7702702702702703,0.0501535618048998,0.0
