Row_Label,Estimate,SE,P_Value
alpha[1],-0.2747543966834192,0.09675914269404558,0.004517432706887536
alpha[2],0.183906722022857,0.10667838635498282,0.08471937824503306
alpha[3],0.17129169492216914,0.10721005215298207,0.11010520100401955
alpha[4],0.8980815796739463,0.14518908709596326,6.186680057140848e-10
beta[1],1.066880855329141,0.41010398712253576,0.00928201447372956
beta[2],0.9529707935832422,0.4753140705794515,0.04497067629679674
beta[3],0.589511739820128,0.4450442268880329,0.18529926505426797
beta[4],-0.6001173146589837,0.5179832894777224,0.2466335384811651
lambda,0.055992184618624354,0.002433043841592783,0.0
"sigma[1,1]",0.07871608712265954,0.005276293714928714,0.0
"sigma[2,1]",0.17212588310854207,0.00958405305506121,0.0
"sigma[3,1]",0.0990990990990991,0.008584544953086365,0.0
"sigma[4,1]",0.08011869436201781,0.015054911387713824,1.0276550233001558e-7
"sigma[5,1]",0.05194805194805195,0.0290101954065418,0.07334424454011579
"sigma[1,2]",0.050057317539166986,0.004278375846212146,0.0
"sigma[2,2]",0.17405266538214514,0.009626159650245521,0.0
"sigma[3,2]",0.15561015561015562,0.010399962065906774,0.0
"sigma[4,2]",0.142433234421365,0.01922995832300284,1.2945200467129325e-13
"sigma[5,2]",0.09090909090909091,0.035235670662616785,0.009879170376665636
"sigma[1,3]",0.007642338555598013,0.0017462200425750697,1.2059812042997109e-5
"sigma[2,3]",0.12652536929993577,0.008445314218456927,0.0
"sigma[3,3]",0.11056511056511056,0.009006018498508019,0.0
"sigma[4,3]",0.20474777448071216,0.022143243412151174,0.0
"sigma[5,3]",0.09090909090909091,0.03523567066261679,0.009879170376665636
"sigma[1,4]",0.019105846388995033,0.0027027218587038072,1.5591972157835698e-12
"sigma[2,4]",0.1457931920359666,0.008962313847770239,0.0
"sigma[3,4]",0.4438984438984439,0.01424470158605368,0.0
"sigma[4,4]",0.4332344213649852,0.02716970032968244,0.0
"sigma[5,4]",0.6363636363636364,0.05779136648048007,0.0
