0.00013718929261414344,2.8558603611562252e-8,8.401382150617216e-8,4.6357377137541634e-8,6.665894641329022e-7,1.0399292757466108e-7,1.3878324961965006e-7,4.4309773489063074e-8,6.087239887272992e-7,3.6534460408291436e-8,2.7594081119603937e-7,2.0052357594932074e-8,3.0108576342558047e-7,3.0371386314996755e-8,2.151785847663025e-8,4.224330537363855e-8,3.897476633733912e-7,8.70224229690412e-9,3.3979271292053744e-8,1.9582563679883105e-8,-2.6292825151231485e-7,8.841355866073502e-10,9.72933542519097e-9,9.986908131910888e-10,2.1836749998918877e-8,8.955875501787174e-9,-4.601273539936231e-9,-1.1781803097348093e-9,5.284570559381964e-8,-1.6576591117670712e-9,8.143404207103187e-9,8.946261126189067e-10,3.954791598291323e-8,9.094069074547663e-9,3.2526642939343234e-9,3.420821595656477e-9,4.436310442642927e-8,-1.712794504889683e-10,3.185286892963749e-9,4.712025984423139e-9,5.229711936562289e-7,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.855860361156226e-8,0.00014062848074176284,2.681956436703379e-9,1.9665792443100308e-9,1.688248059604928e-8,3.4859573798137575e-9,5.133015862199823e-9,1.8078563074124129e-9,1.6331241515419515e-8,1.474442002137595e-9,8.294010312832137e-9,9.09215218538028e-10,9.901080341966765e-9,1.5774570021178687e-9,1.0098372838478043e-9,1.9405655467706177e-9,1.4263821888127034e-8,3.688680976936366e-10,1.6088734289595793e-9,1.0431907572059455e-9,1.1035401778858993e-9,-9.754104646290163e-9,1.0135814156010068e-10,1.2510314748866375e-10,1.0687369948241744e-9,2.351363860095286e-10,-1.0139802329074787e-10,-1.8339076285636514e-11,1.2452725830095373e-9,-5.6872509039455786e-11,3.3229034016646437e-10,7.462261142300692e-11,1.0481673679322042e-9,5.136647190841011e-10,1.849836495461299e-10,2.2963405547097457e-10,1.940018683507679e-9,-1.0021764593726973e-12,2.2475374798142552e-10,2.937395371988948e-10,-4.5267365869135986e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8.401382150617217e-8,2.6819564367033775e-9,0.0001403912761575176,4.6355593356792084e-9,4.904406801670873e-8,9.21377354489235e-9,1.0487054279066003e-8,3.5324581607108977e-9,4.6519166778419944e-8,2.7694524404985594e-9,2.2112733755699044e-8,1.952346775265622e-9,2.8004301916332604e-8,4.545918067292062e-9,2.5345943765475807e-9,4.416897912445612e-9,3.7841372376858955e-8,7.154321508219078e-10,3.701643288599403e-9,2.7634558667673375e-9,7.463801197682663e-9,2.9869403191232643e-10,-4.860715285098119e-8,6.25797739781321e-10,5.293102816590797e-9,1.4492333506306268e-9,-6.696504347163064e-11,3.0018617123871815e-11,6.632677069643567e-9,-8.71950377488523e-11,2.022624247520123e-9,2.5530609818577823e-10,5.4742669328973764e-9,1.6559565105710986e-9,6.305432608677439e-10,7.793823152410909e-10,7.321712817117551e-9,1.451646664299588e-11,7.211586407040899e-10,9.048403906565961e-10,-6.827098184255074e-9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.635737713754163e-8,1.9665792443100308e-9,4.63555933567921e-9,0.00014055139593604363,2.647523430241204e-8,5.534315819871806e-9,8.013619968718964e-9,2.823974734764404e-9,2.511169085101326e-8,2.3149138284873705e-9,1.2845331364533035e-8,1.4013377764041661e-9,1.5257848900825768e-8,2.3624706580745717e-9,1.537916953243055e-9,2.9728174665735906e-9,2.1937799872498093e-8,5.751332009448619e-10,2.462466360259389e-9,1.5689696478855821e-9,1.378452703526027e-9,1.1928807520228034e-10,3.362030446679505e-10,-1.3843677805070481e-8,1.5112596810177296e-9,3.2763752311800395e-10,-1.7330876386782293e-10,-3.568671894933688e-11,1.7109767305056362e-9,-9.203479250391584e-11,4.404598399101634e-10,1.0717027705788039e-10,1.5141650431847934e-9,7.584076487112435e-10,2.7135632359012607e-10,3.3414022376290995e-10,2.8368110668785035e-9,-3.1449329508839322e-12,3.2760284797411527e-10,4.3261780127844225e-10,-6.635580266572389e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.665894641329021e-7,1.6882480596049282e-8,4.904406801670874e-8,2.647523430241205e-8,0.00013854907079301863,5.751663342364771e-8,7.77600255860643e-8,2.5766472100956612e-8,3.028240125766287e-7,2.0961779281954135e-8,1.4336841568035887e-7,1.1973471378582653e-8,1.740751566530799e-7,1.9248704541790967e-8,1.29765565652097e-8,2.5283269431307435e-8,2.1307232601193404e-7,5.0895776659374094e-9,2.050624963859357e-8,1.2159312177556674e-8,2.574292609212364e-8,6.98743930927094e-10,5.375196173539772e-9,9.64299523374382e-10,-1.478947107836868e-7,4.43388888163905e-9,-2.285030066849491e-9,-5.48238146599267e-10,2.139096697335201e-8,-8.837339226196526e-10,4.936150918965532e-9,6.610032113685742e-10,2.326539513929046e-8,5.94676632807976e-9,2.0673075682202896e-9,2.3144616463260277e-9,2.382030429330033e-8,-7.111622310603679e-11,2.17895411626586e-9,3.049861553625041e-9,3.11190377244319e-8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0399292757466118e-7,3.4859573798137584e-9,9.213773544892354e-9,5.534315819871807e-9,5.7516633423647734e-8,0.00014029773326658954,1.3951597747707585e-8,4.9845521714322935e-9,6.562795959439633e-8,3.7473256510493125e-9,3.10606004223075e-8,2.529799819251058e-9,3.397435568701887e-8,5.422856752336821e-9,3.1236752981506717e-9,5.603881510765648e-9,4.613617748388351e-8,9.582557869806229e-10,4.664470319984921e-9,3.343143299232994e-9,8.004436975985167e-9,3.31469354135295e-10,1.2931409044836523e-9,4.734795550699272e-10,4.665156998590178e-9,-5.698570159591904e-8,-1.7588743421822734e-10,-1.614160649125214e-11,1.1152055010952962e-8,-1.344784892888584e-10,3.8152590336332105e-9,2.863782663767902e-10,6.003779573820864e-9,1.918481774538968e-9,7.193600713773296e-10,8.84356952905628e-10,8.235459660856273e-9,1.0160905380170369e-11,8.260592050368116e-10,1.0528001378320005e-9,-3.8959993383331405e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.3878324961965006e-7,5.133015862199815e-9,1.0487054279065997e-8,8.01361996871896e-9,7.776002558606431e-8,1.3951597747707585e-8,0.00014018424315542796,8.356752503189114e-9,8.23406812912052e-8,7.115833421489488e-9,3.852283321064291e-8,3.5329007784939033e-9,3.657281444944204e-8,3.3897185815531127e-9,3.17368981150342e-9,7.078361993712202e-9,5.1212427236964815e-8,1.6543082467902192e-9,5.625082660332218e-9,2.6173687485179616e-9,-5.157768867531209e-9,-2.113722432324688e-11,-5.254870444227056e-10,-4.1426779740757623e-11,-1.4423645209447613e-9,-3.3004323695506223e-10,1.1166401708026077e-8,-3.0417876232588003e-10,-2.2945856382823678e-9,-3.4135214614705875e-10,-1.1937871219366894e-9,1.707764815520472e-11,-4.663399927950516e-10,6.672159010440413e-10,1.8221237664649532e-10,1.4710671853037027e-10,1.0666171290971646e-9,-5.3905745573306866e-11,1.999020764972064e-10,3.915760732304913e-10,-1.1114361987510518e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.430977348906308e-8,1.8078563074124123e-9,3.5324581607108977e-9,2.8239747347644047e-9,2.5766472100956612e-8,4.9845521714322935e-9,8.356752503189116e-9,0.0001405708995094292,2.2597053026726994e-8,2.410755638522871e-9,1.2427532070905406e-8,1.2620984494362317e-9,1.2441501119871816e-8,1.4010932399178702e-9,1.180121407288076e-9,2.541459751770995e-9,1.8067670420038428e-8,5.735797566307289e-10,2.0538511639602654e-9,1.0401997118433972e-9,-1.3984459554819908e-9,1.9842335727075913e-11,-1.998404645541448e-10,2.735452011020165e-11,-1.2887670225367553e-10,-9.705285558112405e-11,-3.0634354971123186e-10,1.6614356274502513e-9,-3.505531653597142e-10,-1.1092406125216767e-10,-2.926946779038497e-10,2.7069982407976932e-11,-2.8822560578248018e-11,3.2771723113558766e-10,1.0241374471542938e-10,1.0834838424227667e-10,7.495881991749004e-10,-1.5330536179953788e-11,1.2252095260577012e-10,1.9516211486156183e-10,-5.482207502856863e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.087239887272988e-7,1.633124151541952e-8,4.651916677841996e-8,2.5111690851013255e-8,3.028240125766287e-7,6.56279595943963e-8,8.234068129120526e-8,2.2597053026726997e-8,0.0001385235255082899,1.7953032129886086e-8,1.5227391035927288e-7,1.1643112140026454e-8,2.0122255560548528e-7,2.5307478470765374e-8,1.5562101853435007e-8,2.666114097624857e-8,2.3466525730794796e-7,4.526377245095098e-9,2.1082613295311542e-8,1.442994604317242e-8,5.09898417174061e-8,1.3647738350864905e-9,7.224746973443369e-9,1.8688284532377218e-9,2.022674000556508e-8,1.1493412078987653e-8,-1.7176422513109778e-9,-8.817927764757795e-11,-2.4583358332492247e-7,-6.49584845077127e-10,1.263867448415944e-8,1.144558659939218e-9,3.710272458071533e-8,8.910338441157368e-9,3.6852770414843975e-9,4.089508175184934e-9,3.9517432708367004e-8,2.310253310406187e-11,3.355585851112611e-9,4.3387723821853075e-9,1.337484981815575e-7,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.653446040829142e-8,1.4744420021375957e-9,2.7694524404985607e-9,2.31491382848737e-9,2.096177928195413e-8,3.74732565104931e-9,7.115833421489492e-9,2.410755638522871e-9,1.7953032129886083e-8,0.0001406095011577316,1.027114212841731e-8,1.0192693672436202e-9,9.5409812388371e-9,9.179353978585923e-10,8.906050127336671e-10,2.008042539755341e-9,1.3790485149062596e-8,4.804384317842467e-10,1.6132610191744542e-9,7.406139748917937e-10,-2.0318791288631998e-9,-9.183186036785095e-12,-2.7843192677424765e-10,-1.6130679173591498e-11,-5.396216596091622e-10,-1.8887111931668333e-10,-3.0459723207739486e-10,-9.21232503069597e-11,-9.183029796586706e-10,5.834307935432249e-9,-4.678568710617075e-10,2.291264265890618e-12,-4.698235191005115e-10,1.6656354658634251e-10,4.108007648622675e-11,3.181400824024573e-11,7.955549130759229e-11,-1.6569362628739057e-11,5.210619215622244e-11,1.0650820692132097e-10,-4.632383981063138e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
