8.933798287593812e-5,6.715159465539366e-7,6.180026031069424e-7,3.303444087824824e-7,3.381361888758012e-7,-1.9247900054634839e-7,2.9410512266512254e-8,3.347235428446651e-8,3.993350762154281e-8,3.643532880738775e-8,2.3590882651622487e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.715159465539369e-7,9.000643640333329e-5,4.1105922342772783e-7,2.167886594251131e-7,2.1606557070972827e-7,3.108912078405693e-8,-1.3665819799740245e-7,2.6631759819968368e-8,2.5828963228521797e-8,2.3611239687703478e-8,-3.0969817648775817e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.180026031069419e-7,4.1105922342772794e-7,8.998666191125268e-5,2.5659130163000665e-7,2.3191886086326826e-7,3.4338261110478924e-8,2.643154314170812e-8,-1.7121582671400546e-7,4.06634533334385e-8,3.2067967880453975e-8,1.8856633795183927e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.303444087824835e-7,2.1678865942511295e-7,2.565913016300067e-7,9.065986004686742e-5,1.579888190861262e-7,3.7517450200308206e-8,2.6522510802744177e-8,4.0744683117114746e-8,-1.7925788047532534e-7,3.31483957209443e-8,-4.753467390545088e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.3813618887580583e-7,2.1606557070972814e-7,2.3191886086326826e-7,1.5798881908612616e-7,9.065196580299678e-5,3.736420283095426e-8,2.4807950337929472e-8,3.279065880635026e-8,3.121943330624495e-8,-1.7080586709015215e-7,-1.647320339874889e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.924790005463467e-7,3.108912078405695e-8,3.4338261110478944e-8,3.7517450200308226e-8,3.736420283095425e-8,9.171605364002667e-5,2.7083631637598636e-8,2.6389509527162653e-8,2.1833890056138955e-8,2.1952560868775277e-8,2.8152196167706944e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.941051226651313e-8,-1.3665819799740237e-7,2.643154314170812e-8,2.6522510802744167e-8,2.48079503379295e-8,2.708363163759863e-8,9.175356808636946e-5,1.8846882205575702e-8,1.4136398920913334e-8,1.349909763180816e-8,-3.1454508290647625e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.347235428446683e-8,2.6631759819968388e-8,-1.7121582671400544e-7,4.074468311711476e-8,3.279065880635026e-8,2.6389509527162647e-8,1.8846882205575692e-8,9.174050081936696e-5,2.0810624484448344e-8,1.7088881978011015e-8,-1.0854540135048929e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.993350762154193e-8,2.5828963228521797e-8,4.0663453333438484e-8,-1.7925788047532537e-7,3.1219433306244926e-8,2.1833890056138968e-8,1.413639892091334e-8,2.0810624484448334e-8,9.175185885198365e-5,1.5399058214657865e-8,3.177518352305424e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.643532880738862e-8,2.3611239687703478e-8,3.2067967880453975e-8,3.314839572094428e-8,-1.7080586709015188e-7,2.195256086877528e-8,1.349909763180816e-8,1.708888197801101e-8,1.5399058214657875e-8,9.17545230396588e-5,-3.048599133819255e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
