Row_Label,Estimate,SE,P_Value
alpha[1],-0.466237570631435,0.06619494741538516,1.8760548670115895e-12
beta[1],0.9935410288524296,0.26380515060681475,0.00016575588624800908
lambda,0.04531519376608518,0.0023499571957412042,0.0
"sigma[1,1]",0.02576112412177986,0.0031532404605664984,2.220446049250313e-16
"sigma[2,1]",0.06120826709062003,0.00680024399583244,0.0
"sigma[3,1]",0.2212990936555891,0.011424988737042167,0.0
"sigma[4,1]",0.3552215189873418,0.013473741778626494,0.0
"sigma[5,1]",0.47265625,0.015616967468410507,0.0
"sigma[6,1]",0.6057692307692307,0.01696441335071281,0.0
"sigma[7,1]",0.6419753086419753,0.021799694783429097,0.0
"sigma[8,1]",0.7300884955752213,0.02973162782787099,0.0
"sigma[9,1]",0.8209876543209876,0.030576615187481743,0.0
"sigma[10,1]",0.9607843137254902,0.022054966572653368,0.0
