0.00013725281864247538,5.179023526868316e-8,2.750585445596512e-8,8.036471841919325e-8,4.4651500071737035e-8,6.386107859449835e-7,6.030121063789437e-8,4.0927630479100194e-8,1.3293327629168023e-7,4.258776613254297e-8,5.894547207014209e-7,3.499461463814677e-8,2.3395941568630888e-7,4.602678684543975e-8,1.9310282947455717e-8,2.928813177557427e-7,2.966691010203053e-8,2.0883183666247213e-8,2.946754420499033e-8,1.1199150325528026e-8,3.744612120295231e-7,8.347748996546925e-9,3.2818318299388055e-8,1.906355551511165e-8,8.343552869859211e-9,-2.6131634481091074e-7,-1.4795424237534256e-9,9.0290633419986e-10,9.343272273844654e-9,1.0361362609958357e-9,2.258610640690006e-8,-3.1776012669067063e-9,1.1898809176571982e-8,-4.29682969822318e-9,-1.0984090264367536e-9,5.2822366355050614e-8,-1.5683092489489857e-9,4.325879125893247e-9,6.11592332569534e-9,9.014453406994702e-10,3.967830910437054e-8,8.948486705745246e-9,3.2254075834979623e-9,2.54163038472986e-9,8.290837980734483e-10,4.280493760043011e-8,-1.556889026475677e-10,3.1604835262113776e-9,4.640144175617577e-9,-1.5639055806659514e-10,5.166591363057557e-7,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5.179023526868315e-8,0.00014053258619294034,2.1468842129037616e-9,4.161076736768756e-9,3.3593671036698543e-9,3.062763335472631e-8,4.5024078347050215e-9,1.1855243406065752e-9,9.89170273936418e-9,3.405029256326763e-9,2.6173124601236925e-8,2.8749076127487855e-9,1.3815780067251966e-8,2.9550405314667602e-9,1.4981819110822229e-9,1.4180570382468891e-8,1.5899454722470646e-9,1.373505652506073e-9,2.207509637531246e-9,8.520586077252573e-10,2.0982115262245866e-8,6.834486268387407e-10,2.426171617167593e-9,1.212119773789366e-9,6.854844208590811e-10,-1.7374841622568442e-9,3.0977808458057918e-9,1.8868977998882343e-11,-2.795164674622379e-10,2.557582465017629e-11,-2.722567897124134e-10,-2.2755209814695082e-10,3.566920519444965e-11,-3.676988537568185e-10,-1.0831788464178003e-10,-6.446376764669424e-10,-1.3244362063318862e-10,-1.4145659909689284e-10,1.2567601932430123e-10,2.848770538903192e-11,-3.0160319021871184e-10,3.599347880302176e-10,1.0689907907212306e-10,1.0580091698541271e-10,3.0352008990296435e-11,7.310866314885523e-10,-1.8739100499746814e-11,1.3584850187801607e-10,2.1998517645781768e-10,-1.8823552713779503e-11,-6.925532946172812e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.7505854455965113e-8,2.146884212903761e-9,0.0001406284604108354,2.6285031395656926e-9,1.9329299590309444e-9,1.6342819564949064e-8,2.193640048854468e-9,1.2600891758812024e-9,5.0396514159926865e-9,1.7771050968951684e-9,1.592923505333649e-8,1.4501133890239875e-9,7.648353044107032e-9,2.056516809746251e-9,8.94138862955321e-10,9.531983171004056e-9,1.5449837848619237e-9,9.891449168107511e-10,1.4174101147626301e-9,5.33552633825503e-10,1.3928831491111464e-8,3.630613161356257e-10,1.581744057416951e-9,1.024332782880772e-9,3.642542170168382e-10,1.15406898038809e-9,-3.2600035136473644e-11,-9.755776120062451e-9,9.609730061548642e-11,1.2281812749105697e-10,1.0579381330546232e-9,-9.801083643513368e-11,3.0477270085437723e-10,-9.883906655955641e-11,-1.784054611904949e-11,1.2033373321875035e-9,-5.5760836657581446e-11,3.90148482582818e-10,3.040318984950734e-10,7.313574870640612e-11,9.458640884732092e-10,5.020854170418568e-10,1.7979293578350897e-10,1.809560298321418e-10,5.895589904456393e-11,1.873133819547382e-9,-9.849870931266277e-13,2.2027968243851633e-10,2.8785637043830593e-10,-9.894268556668728e-13,-4.5145081797814114e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8.036471841919322e-8,4.161076736768757e-9,2.6285031395656926e-9,0.00014039427948271105,4.5409613210747025e-9,4.8304580777164204e-8,4.307179263623839e-9,4.688964057503402e-9,1.0350635242116939e-8,3.4834237568189927e-9,4.54366902128666e-8,2.7354784390467453e-9,1.9414147598086822e-8,5.054074292949536e-9,1.9126716903795118e-9,2.725353240364063e-8,4.39693784700791e-9,2.4670468007034194e-9,3.1834786781947707e-9,1.1778093103174729e-9,3.6851351116065927e-8,7.043462524482372e-10,3.612856891860706e-9,2.678203796474668e-9,7.045052714497176e-10,7.18165439719766e-9,2.325372289060647e-12,2.8624210334436823e-10,-4.7278778848748174e-8,6.009059250217358e-10,5.055812541216199e-9,-1.8320049413949392e-10,1.5752145770578223e-9,-7.403813396982283e-11,2.5898219726330176e-11,6.3354283727609724e-9,-8.656964604281513e-11,1.624867910330011e-9,1.0910405300316765e-9,2.449308461729969e-10,5.220768350225321e-9,1.594581363262468e-9,6.066741051054124e-10,5.749387126843037e-10,1.926817305754057e-10,7.0002888398117124e-9,1.3451379569324779e-11,6.932854825057798e-10,8.711949875435788e-10,1.351199887783716e-11,-5.226187526654338e-9,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.465150007173703e-8,3.3593671036698547e-9,1.932929959030944e-9,4.540961321074711e-9,0.00014055134979332922,2.5664545688396794e-8,3.606359792947676e-9,1.91430980250289e-9,7.863852521148875e-9,2.774438815543376e-9,2.448791013800066e-8,2.2756626794591946e-9,1.1869208633179886e-8,3.11222813281476e-9,1.3768906455422527e-9,1.4707863891740883e-8,2.3118629720105714e-9,1.505419821495257e-9,2.1659089725497046e-9,8.184850032487888e-10,2.142273846315896e-8,5.656740740582938e-10,2.4185686505593514e-9,1.538772237861753e-9,5.674598385860784e-10,1.4650663026656801e-9,-5.910446403246197e-11,1.165587496095545e-10,3.2356108571321983e-10,-1.3848136680876107e-8,1.4933743068479137e-9,-1.6927088255832022e-10,4.5255313557457786e-10,-1.6931061176982135e-10,-3.4940400208798077e-11,1.644354138026144e-9,-9.028710444958094e-11,5.504312194561511e-10,4.3072881402980277e-10,1.0480135284240639e-10,1.3676171612349187e-9,7.405893318689789e-10,2.634726925987174e-10,2.6307878107262193e-10,8.534250119978485e-11,2.7378293011457147e-9,-3.121066622313665e-12,3.204891833412113e-10,4.233155959594153e-10,-3.1351334066679422e-12,-6.58007233300528e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.386107859449835e-7,3.062763335472632e-8,1.6342819564949064e-8,4.830458077716418e-8,2.5664545688396788e-8,0.00013856054805600246,3.492692270894445e-8,2.196510285573273e-8,7.621506939503282e-8,2.5079287829069865e-8,2.9886233846204136e-7,2.0368351002865284e-8,1.262007901185206e-7,2.7193863046875337e-8,1.1595971761883869e-8,1.7174159984273135e-7,1.8595444024193403e-8,1.257016399308429e-8,1.778426419967071e-8,6.762195924693339e-9,2.0802882657705477e-7,4.937425421649123e-9,1.9808977335968516e-8,1.1682201204167393e-8,4.944498284017079e-9,2.65223490988729e-8,-7.925165940276329e-10,6.548038752017591e-10,5.36392747494586e-9,8.936288847070642e-10,-1.4819496285643759e-7,-1.76141059556023e-9,6.075610912413256e-9,-2.282322983635675e-9,-5.472014113392858e-10,2.126206302824884e-8,-8.597341077837661e-10,3.4342246893100927e-9,3.6161574848400224e-9,6.223274339955139e-10,2.3318730780277455e-8,5.729602419322403e-9,1.9919855072863467e-9,1.6803261056660237e-9,5.486209889528908e-10,2.30353294257727e-8,-7.145990486655697e-11,2.065515557640808e-9,2.9066040929128525e-9,-7.178196083013964e-11,8.350963824728522e-8,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.030121063789433e-8,4.502407834705021e-9,2.193640048854468e-9,4.3071792636238386e-9,3.6063597929476768e-9,3.4926922708944436e-8,0.0001405146157364046,9.502421477509738e-10,1.100910423363314e-8,3.694569570643216e-9,2.8475102083808025e-8,3.178386206314343e-9,1.50699862620518e-8,2.806699784958209e-9,1.5041652003593836e-9,1.4267465146440339e-8,1.1820236077024388e-9,1.2619031632475243e-9,2.1438495453743523e-9,8.380671505790895e-10,2.0338375919581525e-8,7.294317286646487e-10,2.3290876413970833e-9,9.881015404396167e-10,7.320974375089615e-10,-3.5946750260606316e-9,-2.0686264660945128e-10,-4.388415029145368e-11,-3.9786954325884063e-10,-8.288231961276514e-11,-1.3874944974893368e-9,1.1514070548339021e-8,-9.911257586019702e-11,-5.257308613372479e-10,-1.633134680846612e-10,-1.6385068788604178e-9,-1.6827050338974333e-10,-5.528353578682888e-10,-2.2704005124397878e-11,-1.9571057932323013e-11,-9.091352912302707e-10,1.6399200503630194e-10,2.439293114120464e-11,1.063642886780878e-11,-2.769182080952896e-12,-2.694185816392127e-10,-3.0081696356150075e-11,2.4566589285894698e-11,1.0474057694917475e-10,-3.021726605313216e-11,-5.404301395993187e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.092763047910016e-8,1.1855243406065758e-9,1.2600891758812018e-9,4.6889640575033975e-9,1.9143098025028907e-9,2.196510285573273e-8,9.502421477509742e-10,0.00014054969025914025,2.9402369650394724e-9,1.0951140935527556e-9,3.656743706057183e-8,6.20460719365505e-10,1.0463186598210961e-8,4.187297705674763e-9,9.83366906356124e-10,1.88279293737148e-8,4.234163707276215e-9,1.8287863407618589e-9,1.941076958991733e-9,6.820535751968212e-10,2.4177686911205026e-8,2.2309481209672638e-10,2.2768373795126753e-9,2.350357528389812e-9,2.2301063199568813e-10,1.1162803242568735e-8,1.4248894871893431e-10,3.683163192745678e-10,1.6252342953381756e-9,5.430186126617725e-10,5.834021364075205e-9,-1.6965561554671185e-11,-6.695891723949719e-8,2.7337094476321694e-10,1.377072243101792e-10,1.2764684073316033e-8,9.820423832635505e-12,2.892020388431636e-9,1.5898509085365165e-9,3.02600167676926e-10,6.715988425656905e-9,1.7750909384968385e-9,6.971519051569902e-10,6.732227701767111e-10,2.2958985553633308e-10,8.41797052505227e-9,3.5921584937750065e-11,8.035096318775665e-10,9.61027238854557e-10,3.608347069529611e-11,1.1689656397734427e-8,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.329332762916802e-7,9.89170273936418e-9,5.039651415992685e-9,1.0350635242116945e-8,7.863852521148879e-9,7.621506939503279e-8,1.1009104233633134e-8,2.9402369650394716e-9,0.00014018401889720128,8.222740895839403e-9,8.119871773523264e-8,6.9994279509730674e-9,3.5381069993978125e-8,6.8228453082720125e-9,3.466211937012326e-9,3.5503881411018804e-8,3.2823672266140763e-9,3.097463913774204e-9,5.0672700155092775e-9,1.9573582787817534e-9,5.0059282144652504e-8,1.626149098575017e-9,5.509634113572356e-9,2.54643695161443e-9,1.6313489548198044e-9,-4.697178434156391e-9,-3.801060431912605e-10,-2.5462581298330555e-11,-5.064510594933557e-10,-4.74499435121249e-11,-1.465912044529878e-9,-5.681332519894445e-10,1.2002041125306456e-10,1.1177433466230546e-8,-3.003730598044326e-10,-2.329970272164296e-9,-3.3495080333059126e-10,-7.407834675394446e-10,1.8038792608794394e-10,1.31448825455771e-11,-6.665615393913272e-10,6.328450077394443e-10,1.6788199011703868e-10,1.3446215658660449e-10,3.398237287182537e-11,9.302331597540219e-10,-5.3261699008207703e-11,1.8624037105779424e-10,3.723771106334883e-10,-5.350173487712855e-11,-1.0777442071564232e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.2587766132543e-8,3.4050292563267616e-9,1.7771050968951693e-9,3.483423756818995e-9,2.774438815543377e-9,2.5079287829069865e-8,3.6945695706432148e-9,1.0951140935527552e-9,8.222740895839403e-9,0.00014057087125810775,2.2077984411387987e-8,2.3736287610403484e-9,1.1578138215425175e-8,2.4707021092422135e-9,1.2401959681624687e-9,1.1995280449276771e-8,1.3610254383751623e-9,1.1524366025991212e-9,1.8338464843918436e-9,7.076892584596312e-10,1.764723158677517e-8,5.64738331652952e-10,2.014807884649183e-9,1.014584769627973e-9,5.666555671697799e-10,-1.2494401999515814e-9,-1.1537560343347066e-10,1.7822908926384995e-11,-1.9445545554938688e-10,2.4566551323481953e-11,-1.3285659935437863e-10,-1.8507615192158302e-10,5.5866516780962654e-11,-3.0186321758344556e-10,1.6612102356585497e-9,-3.7826016270942264e-10,-1.0905201016801814e-10,-9.456133914297149e-11,1.175269376735836e-10,2.5303857098239413e-11,-1.3593003842731504e-10,3.1378638122802785e-10,9.628626116054139e-11,9.17293725114333e-11,2.674279678716555e-11,6.843505500253369e-10,-1.5219869377172108e-11,1.16914383739464e-10,1.8764628992187086e-10,-1.5288461359693434e-11,-5.405190641056016e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
