Row_Label,Estimate,SE,P_Value
alpha[1],-0.49305771543566407,0.05128192966411595,0.0
alpha[2],1.4472492185106391,0.10020218191271711,0.0
alpha[3],1.7467260216454816,0.11701834102380754,0.0
alpha[4],1.7740808751666215,0.11766140546829745,0.0
alpha[5],0.4322015339630503,0.06791275626192407,1.964766127571238e-10
alpha[6],1.9186724819806755,0.124141444758025,0.0
alpha[7],2.26288757372766,0.15432167374503836,0.0
alpha[8],1.6183617110049588,0.108113057940133,0.0
alpha[9],2.432404761879333,0.15729841449275317,0.0
alpha[10],0.5027797787219578,0.07034992379229886,8.879563750952002e-13
alpha[11],2.2018164252430696,0.14193846110420155,0.0
alpha[12],1.2745832822247767,0.09186901243022584,0.0
alpha[13],2.4192768230638393,0.1625936282073768,0.0
alpha[14],2.8882424440069303,0.19849681258170704,0.0
alpha[15],0.8898151572282976,0.08238649527464577,0.0
alpha[16],3.1121362786569775,0.23412523604974236,0.0
alpha[17],2.8288218818607747,0.2025141301683996,0.0
alpha[18],2.504674820110684,0.17024429313188888,0.0
alpha[19],3.2973124195223833,0.2535735936205912,0.0
alpha[20],0.7408979903389573,0.077785092386593,0.0
alpha[21],3.247346676102784,0.2376951973177638,0.0
alpha[22],2.6948106360340187,0.1835517912179896,0.0
alpha[23],3.1755656329704505,0.23761501419170014,0.0
beta[1],0.4285703662001427,0.2032486954885435,0.03497905195429585
beta[2],1.393139643736383,0.5456347374258438,0.010672412639556983
beta[3],-0.6317397158221281,0.4431858275822103,0.15402685207204536
beta[4],-0.4252184661364605,0.45534607365458485,0.3503885981860133
beta[5],-0.9259959333071858,0.2532002103726103,0.0002550163574255304
beta[6],0.7541920966962619,0.6162484976827857,0.2210110392149336
beta[7],-2.727939631617692,0.47700310220950065,1.0720714982426216e-8
beta[8],0.22588990574888884,0.4945923544916105,0.647872770530256
beta[9],0.9746290517494564,0.8237073416793917,0.2367209820566165
beta[10],-1.333410909313299,0.24532159470116596,5.468625063898003e-8
beta[11],0.8843962651930286,0.7297784046195115,0.2255622996681561
beta[12],-0.1354489797484383,0.3973136737478408,0.7331698674635978
beta[13],-1.404078735892966,0.5828557590433799,0.01599786125703173
beta[14],0.22486436153300765,0.9196712763597422,0.8068396154253183
beta[15],-1.6483011018667588,0.27948959388099126,3.6896050659152024e-9
beta[16],-3.019524704393039,0.6977489461470536,1.507955128476901e-5
beta[17],-2.659560264926253,0.6267057116865599,2.198497930772092e-5
beta[18],-1.5934162472835582,0.5931987053916553,0.007228225620535822
beta[19],-2.371398618448845,0.8048728778512814,0.0032159817707122507
beta[20],-1.3644221293566925,0.2773672847005996,8.69034731509899e-7
beta[21],0.06752278126848936,1.0713279790797419,0.9497448609132924
beta[22],-0.3783515486535773,0.7697973924554375,0.6230764066895402
beta[23],-2.0102219274221262,0.7905639049064235,0.010997769617413944
lambda,0.07278422795123016,0.0015841416462717072,0.0
