0.005585840632704788,0.0037334079911383955,-0.009886820304165326,-0.007063656444844858,1.1969794926155132e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.0037334079911383955,0.006793656015800686,-0.007140471151516005,-0.012501373549885965,4.091620341181023e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.009886820304165331,-0.007140471151516013,0.0943367679471928,0.05399893119136458,-1.6832759235677055e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.007063656444844846,-0.012501373549885958,0.05399893119136451,0.10619249718025528,1.657673483663473e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.1969794926155254e-5,4.0916203411808355e-6,-1.6832759235684082e-5,1.65767348366288e-5,3.8049610094394393e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,2.0290858780028038e-5,-0.0,-0.0,-0.0,-6.539099827817634e-7,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.758188380741833e-5,-0.0,-0.0,-0.0,-2.4086733003433178e-5,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0001459641082326405,-0.0,-0.0,-0.0,-9.653149660768592e-5,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0003209628042358509,-0.0,-0.0,-0.0,-0.0002821323630979788
-0.0,-0.0,-0.0,-0.0,-0.0,-6.539099827817634e-7,-0.0,-0.0,-0.0,6.597647968244925e-6,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.4086733003433178e-5,-0.0,-0.0,-0.0,6.55158707870427e-5,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.653149660768592e-5,-0.0,-0.0,-0.0,0.00017937770670644422,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002821323630979788,-0.0,-0.0,-0.0,0.0005642647261959574
