0.008163658495510501,0.005347574267307514,-0.014588561205728415,-0.010175723276208906,2.4036031595208453e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.005347574267307513,0.009718506877345535,-0.010389909057800963,-0.017969711406208233,9.998070838048646e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.01458856120572841,-0.010389909057800973,0.14464557633121386,0.08224078954406129,-7.330199818068288e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.010175723276208908,-0.017969711406208264,0.08224078954406128,0.158493036380553,2.1606805785946264e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.4036031595208727e-5,9.998070838049329e-6,-7.330199818068268e-5,2.1606805785945546e-5,6.718324501501773e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,2.1968740683893783e-5,-0.0,-0.0,-0.0,-0.0,-5.09604626797516e-7,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00012875127293137387,-0.0,-0.0,-0.0,-0.0,-3.19598110052812e-5,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00015266928979040424,-0.0,-0.0,-0.0,-0.0,-9.51487482156433e-5,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.000596711341511136,-0.0,-0.0,-0.0,-0.0,-0.00041719354622820124,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0015670258532388254,-0.0,-0.0,-0.0,-0.0,-0.0012429712787315127
-0.0,-0.0,-0.0,-0.0,-0.0,-5.09604626797516e-7,-0.0,-0.0,-0.0,-0.0,8.15655789508655e-6,0.0,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.19598110052812e-5,-0.0,-0.0,-0.0,-0.0,9.498727670202044e-5,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.51487482156433e-5,-0.0,-0.0,-0.0,-0.0,0.0002048381986141534,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00041719354622820124,-0.0,-0.0,-0.0,-0.0,0.0007527847199768563,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0012429712787315127,-0.0,-0.0,-0.0,-0.0,0.0029718778310411885
