Row_Label,Estimate,SE,P_Value
alpha[1],-0.5172686952121852,0.07473848160556106,4.483080573436382e-12
alpha[2],-0.051923337566696946,0.0824236374822216,0.5287227960850458
beta[1],1.224977008195256,0.3071429112761563,6.654944606121482e-5
beta[2],0.7298881833307687,0.3258719030236502,0.025103851102742603
lambda,0.04726804400992805,0.001950630925992777,0.0
"sigma[1,1]",0.06874154262516914,0.004170075246321099,0.0
"sigma[2,1]",0.27110582639714625,0.008856022102358274,0.0
"sigma[3,1]",0.2736429770565193,0.010556487825328864,0.0
"sigma[4,1]",0.27510917030567683,0.01707992928249412,0.0
"sigma[5,1]",0.09523809523809523,0.019733146138870793,1.3909251286303714e-6
"sigma[1,2]",0.02327469553450609,0.0024946185741880566,0.0
"sigma[2,2]",0.17082837891399127,0.007500622288088575,0.0
"sigma[3,2]",0.40962506994963627,0.01164230502721583,0.0
"sigma[4,2]",0.50509461426492,0.01911728103335446,0.0
"sigma[5,2]",0.8225108225108225,0.025671827657348083,0.0
