Row_Label,Estimate,SE,P_Value
alpha[1],-0.4900186496508697,0.05125850034275053,0.0
alpha[2],1.4453977604157833,0.10020907548169417,0.0
alpha[3],1.745282348499132,0.11702674715556269,0.0
alpha[4],1.7726611047821936,0.11767000936863542,0.0
alpha[5],0.43117097071406413,0.06792602484255315,2.1862178734011195e-10
alpha[6],1.9169491251215272,0.12414783059849012,0.0
alpha[7],2.261119958961631,0.15433309716542282,0.0
alpha[8],1.6168787763301158,0.10812067257196245,0.0
alpha[9],2.4306115320640473,0.15730435014424685,0.0
alpha[10],0.5014837490603034,0.07036321768019577,1.0251799409388695e-12
alpha[11],2.1990684439852766,0.14194759979501587,0.0
alpha[12],1.078106744043701,0.0845068917774121,0.0
alpha[13],2.886192326039045,0.19850457437119146,0.0
alpha[14],0.8884242782296208,0.08239773258342105,0.0
alpha[15],3.1103491365175957,0.23414032174532146,0.0
alpha[16],2.8271235391763048,0.20252709887086126,0.0
alpha[17],2.502941910438985,0.1702549715562579,0.0
alpha[18],3.295551739708739,0.25358868008918256,0.0
alpha[19],0.7397031737376729,0.07779567138837941,0.0
alpha[20],3.2454630926040933,0.2377044239362292,0.0
alpha[21],2.692973192596067,0.1835606222604369,0.0
alpha[22],3.1738094037752607,0.23762869503393733,0.0
beta[1],0.4197896516040074,0.20342881219820666,0.03905847758045189
beta[2],1.3864225901220328,0.5458425189450736,0.011086257748439854
beta[3],-0.6343634313118707,0.4433754351224192,0.1524992733521564
beta[4],-0.42655263030603474,0.4555822404006668,0.34912894080689405
beta[5],-0.9311261889336102,0.253353248877887,0.00023765460627078738
beta[6],0.7472955724093182,0.6164397153113719,0.22540643725651122
beta[7],-2.739273318909278,0.47710014555697594,9.383826826692143e-9
beta[8],0.21771753711605435,0.49471934887707486,0.6598770497987381
beta[9],0.968138468640494,0.8239731181237515,0.24000925578259058
beta[10],-1.3405160475723552,0.24547081546893978,4.734608705092569e-8
beta[11],0.880591602568909,0.7301190541894184,0.22778156910262015
beta[12],-0.4719867265244331,0.34461816177710597,0.17081389124626556
beta[13],0.21863117325321196,0.9199053381815984,0.8121393541800888
beta[14],-1.6558484895047905,0.279634191578941,3.190556041587911e-9
beta[15],-3.028392017582193,0.6978564572454702,1.427663752773256e-5
beta[16],-2.666846984103644,0.626811939798629,2.0940378374856294e-5
beta[17],-1.6002467210254137,0.5933225199624576,0.006994748246134552
beta[18],-2.3785940142098587,0.804998376264055,0.00312890934849519
beta[19],-1.3699558052373089,0.277482203686516,7.929513610172023e-7
beta[20],0.06072851165787704,1.0716116432136853,0.9548078641061937
beta[21],-0.38511470522340285,0.7699858194495487,0.6169637032548669
beta[22],-2.0170624222609415,0.7906924712007776,0.010741201510300558
lambda,0.07306732408877302,0.0015710644406511068,0.0
