8.689985852207348e-5,8.535569079515113e-8,4.205648361752739e-7,1.6496916864161076e-7,3.7311613783196567e-7,1.685766388611535e-7,2.1262672047456483e-7,7.812285778326076e-8,2.3272444064182995e-7,3.2885100895002824e-8,-1.603992184295673e-7,6.294476541370575e-9,1.588158090884376e-8,5.5492547155713134e-9,2.3152955998573902e-8,3.782119026212809e-9,2.527003805990944e-8,9.50266109913384e-9,2.744675961052569e-8,4.728035615576657e-9,2.7508645718647607e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8.535569079514875e-8,8.873048543258024e-5,5.061620176684479e-8,2.2604536820312787e-8,4.458110945961889e-8,2.1592065127878457e-8,3.2571217618068825e-8,1.1163485247393068e-8,3.65579416812605e-8,6.277674657360392e-9,6.408275175679202e-9,-4.510570998356043e-8,5.318521078859165e-9,1.9898299670780945e-9,4.862748487678712e-9,1.8394177578691517e-9,6.009790194581824e-9,1.8613621231670945e-9,7.217594455764844e-9,1.4511852082894265e-9,-4.562751989976158e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.2056483617527374e-7,5.061620176684479e-8,8.772469003125494e-5,9.303344089701562e-8,1.9465975915889562e-7,8.85249873996236e-8,1.2419612781656448e-7,4.199703705236199e-8,1.2753245551647936e-7,1.9993005171508354e-8,1.816628046124273e-8,4.928332242796643e-9,-1.0988508075467497e-7,4.473960508060059e-9,1.409111503680252e-8,3.507491073928334e-9,1.7696993557881125e-8,5.3447050540883546e-9,1.7111260885852315e-8,3.3522523645464887e-9,1.3372423945633055e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.649691686416079e-7,2.2604536820312787e-8,9.30334408970156e-8,8.843269110369037e-5,9.505248165625722e-8,4.491409024105192e-8,5.483296683430501e-8,2.1723714657653567e-8,6.08789877767166e-8,9.91279652338044e-9,5.441139306604704e-9,2.0235203184167377e-9,4.9388130284485374e-9,-4.6476650176709774e-8,5.92690195075682e-9,1.8354532623097527e-9,5.950152867124458e-9,2.661895210959829e-9,7.819375169116548e-9,1.6220915034960263e-9,-5.5690354928144556e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.73116137831968e-7,4.458110945961889e-8,1.946597591588957e-7,9.505248165625723e-8,8.776968899604105e-5,8.847052308155634e-8,1.2789994562164909e-7,4.5156258506918475e-8,1.2915070340061508e-7,1.9504995396342198e-8,2.215483077453948e-8,5.0098172208166465e-9,1.371996132952167e-8,6.139711429303366e-9,-1.2722059945502946e-7,4.738108438325087e-9,1.9663041583537364e-8,7.760193592332817e-9,1.986021595961942e-8,3.6169470635295467e-9,4.3572056042839663e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.6857663886115317e-7,2.1592065127878447e-8,8.852498739962365e-8,4.491409024105192e-8,8.847052308155628e-8,8.843427822876038e-5,6.043747117076141e-8,1.9460045625491944e-8,5.908469027735634e-8,9.187078643363577e-9,3.838855547221741e-9,1.8186300387580906e-9,3.5473470199840757e-9,1.7958584717040484e-9,4.738257056826e-9,-4.3099642481032076e-8,8.565516731517363e-9,2.0109488973355144e-9,6.89557324401205e-9,1.373562226746527e-9,-6.450874085990376e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.126267204745607e-7,3.257121761806884e-8,1.2419612781656445e-7,5.4832966834305014e-8,1.2789994562164906e-7,6.043747117076142e-8,8.8178367817695e-5,3.2286102313056675e-8,1.0332793326936457e-7,1.6513475114984795e-8,2.394716797809244e-8,6.273209964683418e-9,1.8393820705123322e-8,6.227465645689703e-9,1.917290813220295e-8,8.632492780930528e-9,-1.46959173214239e-7,6.93518877718681e-9,2.3816033162920286e-8,4.272565603201092e-9,-7.792770659491502e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7.812285778326106e-8,1.1163485247393071e-8,4.1997037052362006e-8,2.1723714657653567e-8,4.5156258506918475e-8,1.9460045625491944e-8,3.228610231305669e-8,8.873962013578987e-5,4.524835652473381e-8,5.584670278647792e-9,8.048480384744966e-9,2.096782327606852e-9,5.285258300990773e-9,2.9446177112697008e-9,7.563532829236615e-9,2.0233824337235915e-9,7.393031528628157e-9,-5.960660586359577e-8,1.208375735451231e-8,1.4720487938697119e-9,5.555148681188549e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.3272444064182177e-7,3.65579416812605e-8,1.2753245551647934e-7,6.087898777671662e-8,1.2915070340061506e-7,5.908469027735633e-8,1.0332793326936448e-7,4.524835652473381e-8,8.80926452812645e-5,2.1782836410793918e-8,2.90758143825407e-8,7.046154424572991e-9,1.8515760037989704e-8,7.525094251967142e-9,1.9518393482815446e-8,6.9612572182714895e-9,2.2563546037119638e-8,1.1223777457084626e-8,-1.6711124356635386e-7,5.898358260152174e-9,-1.603640318338596e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.2885100894999965e-8,6.277674657360389e-9,1.999300517150834e-8,9.912796523380436e-9,1.950499539634217e-8,9.187078643363576e-9,1.6513475114984788e-8,5.584670278647794e-9,2.1782836410793908e-8,8.892521328300269e-5,5.204707328729423e-9,1.4006485215980413e-9,3.82667978294675e-9,1.524730678908553e-9,3.486687481017292e-9,1.394237941050586e-9,3.859372542294485e-9,1.1874489169026687e-9,5.930738423500535e-9,-3.475096133189931e-8,-5.514187970135646e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
