0.006215885792315568,0.004139202089308228,0.003978410981203896,-0.01115153354681328,-0.0080081130355607,-0.0076216815775292735,1.0360811024506499e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.004139202089308223,0.007719329099032478,0.004091250113453139,-0.008012004383704063,-0.013785351454796809,-0.007834502094893399,3.5533862197415196e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.003978410981203869,0.004091250113453122,0.011480288851540617,-0.007843649957972914,-0.007959791946715476,-0.022492638365031858,-1.0023418583590097e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.011151533546813386,-0.008012004383704164,-0.007843649957973157,0.10252764874160832,0.05866783179615926,0.05465823661150393,-7.892506783788494e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.008008113035560739,-0.01378535145479685,-0.007959791946715599,0.05866783179615912,0.13030219516578823,0.05899652076735542,2.5972619337294906e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.007621681577529191,-0.007834502094893355,-0.022492638365031892,0.05465823661150296,0.05899652076735495,0.15342845128592372,7.947745246368139e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0360811024512536e-5,3.5533862197456277e-6,-1.0023418583586157e-5,-7.892506783824441e-6,2.597261933708303e-6,7.947745246366152e-5,3.901663023948062e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.8884136082462082e-5,-0.0,-0.0,-0.0,-0.0,-3.312959554565123e-7,-0.0,-0.0,-0.0,-0.0,-4.1959558634007886e-7,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.538762726095565e-5,-0.0,-0.0,-0.0,-0.0,-1.1888712372459065e-5,-0.0,-0.0,-0.0,-0.0,-1.1986694780468877e-5,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.401771797965852e-5,-0.0,-0.0,-0.0,-0.0,-1.504638137705462e-5,-0.0,-0.0,-0.0,-0.0,-3.962546799336683e-5,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00016542659363120069,-0.0,-0.0,-0.0,-0.0,-4.369292074508163e-5,-0.0,-0.0,-0.0,-0.0,-8.381101383770233e-5,-0.0
