Row_Label,Estimate,SE,P_Value
alpha[1],-0.4960008995502894,0.0788408890888197,3.150959493325445e-10
alpha[2],0.002576818031378442,0.08785971260499592,0.9766023750161561
alpha[3],0.5586779798882563,0.10714610982924493,1.8464256124062217e-7
beta[1],1.315638900811752,0.32019938904002976,3.977006815114592e-5
beta[2],1.1762315160869314,0.36097395358361833,0.0011200518554188577
beta[3],0.3812679125007139,0.39169943998673745,0.330370168226539
lambda,0.053110935610023856,0.001975262773391951,0.0
"sigma[1,1]",0.07521645021645022,0.004345588116982796,0.0
"sigma[2,1]",0.20800316957210777,0.008086261636934317,0.0
"sigma[3,1]",0.18344519015659955,0.009166117933981567,0.0
"sigma[4,1]",0.12936046511627908,0.012861826994295977,0.0
"sigma[5,1]",0.06465517241379311,0.016681620677911582,0.00010626063912555495
"sigma[1,2]",0.015963203463203464,0.0020790019041526508,1.6209256159527285e-14
"sigma[2,2]",0.14381933438985736,0.006993634376314509,0.0
"sigma[3,2]",0.14597315436241612,0.008364937491432627,0.0
"sigma[4,2]",0.22965116279069767,0.016085310256601888,0.0
"sigma[5,2]",0.06465517241379311,0.016681620677911586,0.00010626063912555495
"sigma[1,3]",0.020292207792207792,0.0023345646567629946,0.0
"sigma[2,3]",0.1450079239302694,0.007017525436957322,0.0
"sigma[3,3]",0.38534675615212527,0.011520724192761822,0.0
"sigma[4,3]",0.4418604651162791,0.01898328790727025,0.0
"sigma[5,3]",0.7974137931034483,0.027101915982280546,0.0
