Row_Label,Estimate,SE,P_Value
alpha[1],-0.5134126522572782,0.050986941444912996,0.0
alpha[2],0.9423260400153661,0.0812525048863994,0.0
alpha[3],0.2930523121934609,0.06380159023346094,4.365381442772431e-6
alpha[4],1.3956000525567236,0.10050896413125752,0.0
alpha[5],1.3052644455990863,0.09326311011992382,0.0
alpha[6],0.3791578005019428,0.06686033230353582,1.4205497889108187e-8
alpha[7],1.073732805524621,0.08436375731400014,0.0
alpha[8],0.7904314213461475,0.07868310763373074,0.0
alpha[9],2.288729206815685,0.15600731804309895,0.0
alpha[10],2.1554223093064464,0.14398712056017676,0.0
alpha[11],0.6793632717440776,0.07574233032515716,0.0
alpha[12],2.22140367776661,0.1480087286388117,0.0
beta[1],0.46601372719252265,0.20258930660719857,0.021431915702743165
beta[2],0.27588913612153315,0.3529180569785006,0.4343690973277039
beta[3],-0.5977183018787376,0.24355643094910356,0.014122727367009924
beta[4],-1.2098413777464703,0.3685607328004818,0.0010285062128083666
beta[5],0.3719732678741053,0.43448579308983065,0.39192976408866986
beta[6],-1.1031525280036782,0.2388626394920169,3.867936295254282e-6
beta[7],-0.44868480425768315,0.34425259343422465,0.19245213950451068
beta[8],-1.4790429527975575,0.2721681694857772,5.5012561617218125e-8
beta[9],-2.6511097430629644,0.48036744869190035,3.4108851743042123e-8
beta[10],-1.5601762374108865,0.49076945310785935,0.0014776316336855277
beta[11],-1.2690064530387344,0.2727981751081843,3.2902730637829336e-6
beta[12],-1.0728932698967617,0.5547220900988816,0.05309966490333373
lambda,0.07144573965512976,0.001541663740615758,0.0
