Row_Label,Estimate,SE,P_Value
alpha[1],-0.35477132117446036,0.0813539067554658,1.2956444606304629e-5
alpha[2],0.10284702265392583,0.09022757677681251,0.25434362988021597
alpha[3],0.13715770639123376,0.0910455787187664,0.1319457924202183
alpha[4],0.6795104747451189,0.11360034547586201,2.209724847546113e-9
beta[1],1.510945400645855,0.329015920988284,4.383518867223657e-6
beta[2],1.2408821567718393,0.37630713733337423,0.0009754102429462286
beta[3],1.227589037430576,0.369563019709886,0.0008946081063989642
beta[4],0.2050121759251667,0.40229957380641096,0.6103311784943886
lambda,0.054100184837314755,0.0018743547851782253,0.0
"sigma[1,1]",0.037037037037037035,0.003748047986107415,0.0
"sigma[2,1]",0.20539254559873116,0.011398808492904271,0.0
"sigma[3,1]",0.19216277317256972,0.010836939372996648,0.0
"sigma[4,1]",0.1728492501973165,0.010646414950789163,0.0
"sigma[5,1]",0.12074001947419669,0.010206136604566877,0.0
"sigma[6,1]",0.08383233532934131,0.009656225409592205,0.0
"sigma[7,1]",0.09202453987730061,0.013211274904932029,3.269828852126011e-12
"sigma[8,1]",0.07860262008733625,0.01827171597181093,1.69359605808328e-5
"sigma[9,1]",0.048484848484848485,0.01782709874055064,0.006533575848519435
"sigma[10,1]",0.009523809523809525,0.09989133611535395,0.9240434238813022
"sigma[1,2]",0.016374269005847954,0.002535736763341129,1.06516351294772e-10
"sigma[2,2]",0.1308485329103886,0.009524170582021126,0.0
"sigma[3,2]",0.16729464958553128,0.010268323627141038,0.0
"sigma[4,2]",0.17521704814522493,0.010703461609886783,0.0
"sigma[5,2]",0.17039922103213243,0.01176494262978926,0.0
"sigma[6,2]",0.1724550898203593,0.01311779076732326,0.0
"sigma[7,2]",0.1574642126789366,0.016575119973601313,0.0
"sigma[8,2]",0.09170305676855896,0.01951619136592997,2.6166983462250215e-6
"sigma[9,2]",0.09090909090909091,0.0231222324758068,8.435624549463228e-5
"sigma[10,2]",0.01904761904761905,0.01904761904761905,0.3173105078629139
"sigma[1,3]",0.004678362573099415,0.0014069824473470116,0.0008838564687780881
"sigma[2,3]",0.02775574940523394,0.004691852896994434,3.3040064018052817e-9
"sigma[3,3]",0.08741522230595328,0.00778525836391208,0.0
"sigma[4,3]",0.1404893449092344,0.00978864906885265,0.0
"sigma[5,3]",0.11587147030185005,0.010027481543971489,0.0
"sigma[6,3]",0.14131736526946106,0.012104021851039435,0.0
"sigma[7,3]",0.24335378323108384,0.019492769758183995,0.0
"sigma[8,3]",0.17467248908296942,0.025402109424678587,6.142863995250991e-12
"sigma[9,3]",0.10303030303030303,0.024354063385730294,2.3315380609068015e-5
"sigma[10,3]",0.02857142857142857,0.020203050891044214,0.157299207050285
"sigma[1,4]",0.01949317738791423,0.0027569609126128136,1.5434320488338926e-12
"sigma[2,4]",0.023790642347343377,0.004363329959370457,4.969310407609839e-8
"sigma[3,4]",0.10324039186134137,0.00838164759988232,0.0
"sigma[4,4]",0.18153117600631413,0.010852135147692772,0.0
"sigma[5,4]",0.3349561830574489,0.014756440376455083,0.0
"sigma[6,4]",0.4179640718562874,0.017112510816710877,0.0
"sigma[7,4]",0.35991820040899797,0.02179529601142782,0.0
"sigma[8,4]",0.537117903930131,0.033354252627424634,0.0
"sigma[9,4]",0.6909090909090909,0.03705348563287094,0.0
"sigma[10,4]",0.9142857142857143,0.09380373504778555,0.0
