Row_Label,Estimate,SE,P_Value
alpha[1],-0.6129313797266702,0.09008784205025536,1.0196066213552513e-11
alpha[2],-0.13846181509135072,0.0987103894815863,0.1607040453425066
alpha[3],-0.11705247407616774,0.0993817180178227,0.2388735937779547
alpha[4],0.4298983026476254,0.12080009262045541,0.000372612577845155
alpha[5],0.3700408665951171,0.11870488254908487,0.0018250459694739707
beta[1],1.3549069986726308,0.36346639968767985,0.0001932071546890679
beta[2],0.9722098567281501,0.40913078262513985,0.017488121602790452
beta[3],0.9117313425528113,0.39962543409443696,0.022520960086059638
beta[4],-0.04959389505439302,0.43563607402829574,0.9093626560060222
beta[5],-0.402827821909349,0.43168336425412973,0.35073954792468465
lambda,0.056091025446557745,0.0019151641151279836,0.0
"sigma[1,1]",0.10270270270270271,0.0045606169613014395,0.0
"sigma[2,1]",0.14362057448229792,0.006416665629653605,0.0
"sigma[3,1]",0.07970027247956403,0.007097590073289045,0.0
"sigma[4,1]",0.043859649122807015,0.011448329810836762,0.0001275737782309161
"sigma[1,2]",0.07072072072072072,0.003853162979153809,0.0
"sigma[2,2]",0.14996659986639946,0.006532282934543301,0.0
"sigma[3,2]",0.12465940054495912,0.0086444058646466,0.0
"sigma[4,2]",0.05263157894736842,0.012410845527585094,2.2275129962778806e-5
"sigma[1,3]",0.023873873873873873,0.0023016427725793646,0.0
"sigma[2,3]",0.11957247828991316,0.0059377321314402895,0.0
"sigma[3,3]",0.16212534059945505,0.00963965665948859,0.0
"sigma[4,3]",0.043859649122807015,0.01144832981083676,0.0001275737782309161
"sigma[1,4]",0.013513513513513514,0.0017471956336698943,1.0436096431476471e-14
"sigma[2,4]",0.10253841015364061,0.005552679636084604,0.0
"sigma[3,4]",0.1362397820163488,0.008975170174681586,0.0
"sigma[4,4]",0.1871345029239766,0.02126250332845023,0.0
"sigma[1,5]",0.017117117117117116,0.0019593213015615344,0.0
"sigma[2,5]",0.1546426185704743,0.006614883532923874,0.0
"sigma[3,5]",0.3310626702997275,0.012301296097832008,0.0
"sigma[4,5]",0.6140350877192983,0.0266653337518139,0.0
