0.00013714712211739612,2.9314957126198748e-8,8.531934975670773e-8,4.7172173794808435e-8,7.29603255208118e-7,4.262947978615738e-8,1.4112959974537612e-7,4.5339746282336906e-8,6.484796821717267e-7,2.464526054417745e-7,4.8657585557984577e-8,2.0601572584985283e-8,3.280049236992241e-7,2.2011788467673195e-8,3.1347343599810754e-8,1.1929239909700867e-8,4.034304718860638e-7,3.495441823951788e-8,2.0217846132844826e-8,-2.649657949263176e-7,9.465664159286982e-10,9.813663909335375e-9,1.1206843452565787e-9,1.9267939748097323e-8,1.226228722539286e-8,-4.620414803045607e-9,-1.1816792129108653e-9,5.165689208711873e-8,4.303194995602052e-9,6.322658726558362e-9,9.469103241327945e-10,4.533114237203557e-8,3.3304745588800364e-9,2.6780307817169137e-9,8.691369286539226e-10,4.520156278471324e-8,3.33573965046425e-9,4.898022378017606e-9,4.439330149431807e-7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.9314957126198748e-8,0.00014062849433910216,2.713494668594464e-9,1.9935766352488346e-9,1.769951320318905e-8,1.3320510963711956e-9,5.216828775994741e-9,1.8305931040075996e-9,1.7591170580639586e-8,8.016181790428909e-9,2.1195863386693095e-9,9.192495376562023e-10,9.870656909529408e-9,1.0263376886011353e-9,1.4582800763039438e-9,5.486627363757522e-10,1.4584375926535788e-8,1.6257407948682466e-9,1.0525920769746969e-9,1.0823982432624007e-9,-9.753822216016796e-9,9.919136038697662e-11,1.2507047173519475e-10,1.0951275136395016e-9,3.289726904387461e-10,-1.0475439360380253e-10,-1.9064384320217377e-11,1.2375758823590139e-9,4.2397814379289675e-10,3.150231376698494e-10,7.492240354779185e-11,9.062442755459646e-10,1.885741083959185e-10,1.8602240739900917e-10,6.067713116549756e-11,2.0006309607753806e-9,2.2600634707275097e-10,2.9573206634921163e-10,-4.55844121513542e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8.531934975670773e-8,2.7134946685944636e-9,0.00014038757957177334,4.682666228756065e-9,5.221529467502899e-8,5.014635632404687e-9,1.0548157741121023e-8,3.5590632711795908e-9,4.994242593529259e-8,2.0104582422315195e-8,5.275029533705522e-9,1.9768292712230617e-9,3.013258923925916e-8,2.579999589216161e-9,3.306322867240565e-9,1.2217903173812576e-9,3.90513006173104e-8,3.758257641817386e-9,2.821469502787828e-9,7.791846664215643e-9,3.076300702534865e-10,-5.022227650649228e-8,6.436285021495826e-10,5.437046643835707e-9,1.7098522807936646e-9,-6.120726174758728e-11,3.304285859283853e-11,6.839957130110951e-9,1.7867864048169997e-9,1.1702320931087023e-9,2.6268598795727486e-10,6.0899060101480876e-9,6.483395224780853e-10,6.150067170866522e-10,2.0618903254702775e-10,7.609280449578818e-9,7.409308512882826e-10,9.28777242508479e-10,-8.008402490172392e-9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.717217379480841e-8,1.993576635248835e-9,4.6826662287560695e-9,0.000140551400577643,2.8316710014857072e-8,2.0160349178125417e-9,8.152022533807801e-9,2.8634519993074437e-9,2.7042421863580275e-8,1.2432387731392038e-8,3.2191313891848847e-9,1.4206540818569882e-9,1.5228864432469122e-8,1.5673338529740191e-9,2.237653110764845e-9,8.449166334456778e-10,2.2456396083317562e-8,2.4961496168856024e-9,1.589770677621705e-9,1.3593408158751114e-9,1.2062228843723498e-10,3.321968518114002e-10,-1.3838551276293406e-8,1.5134019618867498e-9,4.847494373470186e-10,-1.7698677000060605e-10,-3.6147272688835387e-11,1.6819145454972926e-9,6.043427827635527e-10,4.492521850287248e-10,1.0847508380554443e-10,1.2932231501986232e-9,2.7787750797410714e-10,2.7275663311255096e-10,8.86033707478021e-11,2.934585441092035e-9,3.3159677511500957e-10,4.3787814986235794e-10,-6.805407711340412e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7.296032552081177e-7,1.769951320318904e-8,5.2215294675028973e-8,2.8316710014857072e-8,0.00013842389960879334,2.3277164726874567e-8,8.36182278043007e-8,2.7411830673671805e-8,3.461845862258765e-7,1.3822479302653712e-7,2.9053887092504495e-8,1.2522914887620885e-8,1.9626248301756642e-7,1.3319332917939481e-8,1.9072201869331068e-8,7.272165509641987e-9,2.2714781178643432e-7,2.121335607268281e-8,1.2232708846042272e-8,2.3375822572857316e-8,6.134351188288348e-10,5.740417438326495e-9,7.86405300553459e-10,-1.4532964472419316e-7,6.329171704038149e-9,-2.621603943270302e-9,-6.514970694389957e-10,2.059752634880778e-8,3.1138360032323874e-9,3.653433621748674e-9,5.986025789155259e-10,2.684064592696672e-8,1.9944935846567254e-9,1.6618550293927484e-9,5.39026192160846e-10,2.3257897689796745e-8,2.051684561991396e-9,2.943313659835502e-9,8.296816628104058e-8,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.2629479786157346e-8,1.3320510963711962e-9,5.014635632404687e-9,2.0160349178125417e-9,2.3277164726874574e-8,0.0001405461482103681,3.0883988106580917e-9,1.1582474059993598e-9,3.791286141581237e-8,1.0740757191943612e-8,4.333443973693959e-9,1.0366090149947992e-9,2.1287745783154947e-8,1.9080251082121997e-9,2.039114472050734e-9,7.17526487839834e-10,2.54641314447268e-8,2.390474059195988e-9,2.4563911568186582e-9,1.178279208235891e-8,3.832881427963191e-10,1.7329320686974683e-9,5.649706292782249e-10,6.15222390250933e-9,-6.850839687863625e-8,2.8345793789653977e-10,1.4288820272008556e-10,1.3092323912435886e-8,3.00552584797065e-9,1.6333517517742297e-9,3.1509578724078055e-10,7.625993099518746e-9,7.232343908439227e-10,7.013262959989629e-10,2.388451378600037e-10,8.857973504261741e-9,8.371345643733291e-10,1.0018280331750004e-9,4.5773040082566525e-9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.4112959974537618e-7,5.216828775994743e-9,1.054815774112102e-8,8.152022533807803e-9,8.361822780430068e-8,3.08839881065809e-9,0.00014018416909811118,8.475711391784098e-9,8.85381309464322e-8,3.6662270800237654e-8,7.097373055542976e-9,3.595114267932199e-9,3.6578847490633743e-8,3.2563968929983168e-9,5.269887286106978e-9,2.0336341329947856e-9,5.274930520407618e-8,5.735771101864557e-9,2.6908560419599524e-9,-5.3102553114388685e-9,-1.521744285673835e-11,-5.722049135777015e-10,-3.192049815053701e-11,-1.5415480119562488e-9,1.5114015274894441e-10,1.117372052447196e-8,-3.0615039749074683e-10,-2.5492839946583804e-9,-6.584615819034159e-10,2.1637139827893718e-10,2.2422539819400786e-11,-1.1683153576227426e-9,2.008287078992856e-10,1.6005870474163674e-10,4.234835900191029e-11,1.2544292189766769e-9,2.1623155938511576e-10,4.1283309769229277e-10,-1.1836217206335364e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.53397462823369e-8,1.8305931040075984e-9,3.5590632711795916e-9,2.863451999307443e-9,2.7411830673671792e-8,1.1582474059993592e-9,8.475711391784095e-9,0.00014057092993405418,2.460477299030409e-8,1.207946181139088e-8,2.5599932104841e-9,1.2783296776554735e-9,1.2441984543682147e-8,1.2048985721598745e-9,1.89542447653352e-9,7.304925857901254e-10,1.8560956524366985e-8,2.081953547384061e-9,1.0573752128722386e-9,-1.4488392252263399e-9,2.066492806853982e-11,-2.1107831388223771e-10,2.859748424976188e-11,-1.364905556868577e-10,7.611383715793558e-11,-3.111645482620127e-10,1.6608105762492917e-9,-4.1125386313605696e-10,-6.017612570368911e-11,1.312220247886976e-10,2.796937425232893e-11,-3.464972599505205e-10,1.0797602900260204e-10,9.925915200593231e-11,2.9274838537935664e-11,8.208974793864406e-10,1.2561190275939416e-10,1.9955677759974573e-10,-5.5688406559497706e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.484796821717266e-7,1.7591170580639583e-8,4.994242593529258e-8,2.7042421863580285e-8,3.4618458622587627e-7,3.7912861415812374e-8,8.853813094643221e-8,2.4604772990304088e-8,0.00013840538146444093,1.4020847799932017e-7,3.4342050154618784e-8,1.2509395987854054e-8,2.314577269918242e-7,1.608805801150526e-8,2.0145616310652398e-8,7.59350952735343e-9,2.5140160386583923e-7,2.2469228147755353e-8,1.5064194877338483e-8,5.026304020468625e-8,1.3655482211197141e-9,7.33737438161815e-9,1.8629666348845147e-9,1.9277198234979362e-8,1.3135439608300484e-8,-1.953213149872773e-9,-1.5615746063764964e-10,-2.465143417959263e-7,7.703511323739991e-9,6.9255020712812945e-9,1.1489728283613347e-9,4.3905100090953756e-8,3.6180293503559337e-9,2.8696659696593427e-9,9.813783713221932e-10,3.9979869716085584e-8,3.4014087486862248e-9,4.428671902622802e-9,1.0533789596707719e-7,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.4645260544177455e-7,8.016181790428905e-9,2.0104582422315185e-8,1.2432387731392035e-8,1.3822479302653704e-7,1.0740757191943609e-8,3.666227080023767e-8,1.207946181139088e-8,1.4020847799932014e-7,0.00013974990233775578,1.571854183857958e-8,5.667304097894329e-9,8.320623219201275e-8,5.987306131567597e-9,8.684590413306595e-9,3.2861827517831127e-9,9.821161775525061e-8,9.596054241187731e-9,5.5886851066325676e-9,5.482232649737483e-9,2.983249905549033e-10,1.5667474753681117e-9,4.2051352705052983e-10,3.804523591480474e-9,2.9834243370704608e-9,-1.08900818733257e-9,-2.5827373936672514e-10,7.851593634234012e-9,-6.002342206892519e-8,2.504284891854254e-9,2.8935071684790967e-10,1.1797975790613033e-8,8.994916350772163e-10,7.83007531073407e-10,2.5432751539204487e-10,1.0191712110767553e-8,9.676097241826468e-10,1.3630998897548887e-9,-4.610181479578238e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
