0.0001368658985846568,9.389791338205693e-7,8.581744761041508e-7,3.8061411667340747e-7,3.9285355747351165e-7,5.042314195451395e-7,-2.998086835192738e-7,4.235446605231534e-8,5.8272732721217124e-8,1.069337427237497e-8,5.5368251291583496e-8,5.760073767577866e-8,3.4435338891221604e-7,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
9.389791338205696e-7,0.00013811331080560316,4.889677494512508e-7,2.2358290958181937e-7,2.452370739420973e-7,3.0228132250172293e-7,4.51732336948929e-8,-1.964485995112794e-7,3.075552275052044e-8,9.61680583009932e-9,3.606792913745412e-8,3.6190789527441644e-8,-6.256400064785082e-9,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8.581744761041508e-7,4.889677494512508e-7,0.00013807101777095214,2.3782082967442125e-7,2.9052166174597427e-7,3.360602867067611e-7,5.820143249127669e-8,3.052396600842229e-8,-2.529537371591264e-7,1.2895152612561111e-8,5.198548038900872e-8,4.9203002408156075e-8,2.9756583536296276e-8,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.8061411667340747e-7,2.2358290958181937e-7,2.3782082967442125e-7,0.0001394116514489099,1.2548990380058885e-7,1.5300563268276054e-7,1.0177768120844623e-8,1.016723856418507e-8,1.2826348078365608e-8,-8.434400382488187e-8,1.8493208936904098e-8,1.610476298234213e-8,-6.319457729855388e-8,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.928535574735118e-7,2.4523707394209753e-7,2.9052166174597395e-7,1.2548990380058893e-7,0.0001391991539223479,2.2841923057964451e-7,5.209435203588966e-8,3.638201742231156e-8,5.181369820014269e-8,1.9019254090728956e-8,-2.70226576070546e-7,5.647898879461311e-8,-2.9267136072095398e-8,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5.042314195451393e-7,3.02281322501723e-7,3.3606028670676126e-7,1.5300563268276065e-7,2.2841923057964446e-7,0.00013884824838016323,6.080311725917584e-8,3.935469212818939e-8,4.938464506930498e-8,1.53596461836016e-8,5.251839441251458e-8,-2.8673024758653974e-7,-3.56609294138239e-7,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-2.9980868351927405e-7,4.51732336948929e-8,5.820143249127669e-8,1.017776812084461e-8,5.209435203588965e-8,6.080311725917585e-8,0.00014056623607102575,3.940394599968793e-8,4.166933435819745e-8,1.2056608047256296e-8,2.8604637106798897e-8,3.4125826675468596e-8,3.0429698809258664e-8,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.2354466052315335e-8,-1.9644859951127937e-7,3.052396600842229e-8,1.0167238564185084e-8,3.638201742231158e-8,3.9354692128189376e-8,3.9403945999687944e-8,0.00014063528446603925,2.216762992964426e-8,8.080671484513208e-9,1.8212462512465537e-8,2.0263194408019175e-8,-5.451090024203206e-8,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5.827273272121713e-8,3.075552275052044e-8,-2.529537371591266e-7,1.2826348078365611e-8,5.18136982001427e-8,4.938464506930498e-8,4.166933435819743e-8,2.2167629929644267e-8,0.0001406136508328744,9.581980820630844e-9,2.5847074643386103e-8,2.532516546571376e-8,5.107872185573691e-9,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0693374272374987e-8,9.61680583009932e-9,1.2895152612561123e-8,-8.434400382488183e-8,1.9019254090728963e-8,1.5359646183601594e-8,1.2056608047256296e-8,8.080671484513208e-9,9.581980820630846e-9,0.00014070770966919137,9.647186204519746e-9,8.445207063936744e-9,-3.024658733045886e-9,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
