Row_Label,Estimate,SE,P_Value
alpha[1],-0.5505013139027009,0.011698969979645936,0.0
alpha[2],0.001607978498081763,0.011752161963043361,0.8911698664055381
alpha[3],-0.020476440022927492,0.011750362452748091,0.08139966595271542
alpha[4],0.5910234169694562,0.01180727112625563,0.0
alpha[5],0.6960187859258063,0.011798269107049047,0.0
alpha[6],0.36012850645777406,0.011783388662866181,0.0
beta[1],0.9746192594211851,0.011856063261935884,0.0
beta[2],0.4378744858962486,0.011858974848866121,0.0
beta[3],0.3107127637098906,0.011858062693074042,0.0
beta[4],1.041147775432382,0.011862028058860398,0.0
beta[5],-0.8077289803719381,0.011858839336082458,0.0
beta[6],-0.982457476933643,0.011858295411690116,0.0
lambda,0.06328106768987998,0.002441355039030522,0.0
"sigma[1,1]",0.03648424543946932,0.004159125488478549,0.0
"sigma[2,1]",0.20195838433292534,0.009034445425040168,0.0
"sigma[3,1]",0.17795637198622274,0.0086718355260572,0.0
"sigma[4,1]",0.12805755395683452,0.008535763300093636,0.0
"sigma[5,1]",0.09449929478138223,0.007912357417161888,0.0
"sigma[6,1]",0.07293666026871401,0.008031279056189965,0.0
"sigma[7,1]",0.0851063829787234,0.009716943506122639,0.0
"sigma[8,1]",0.06306306306306306,0.010463783952804485,1.6724466256334836e-9
"sigma[9,1]",0.06349206349206349,0.011052229220911586,9.206823081697735e-9
"sigma[10,1]",0.043478260869565216,0.011774805678715871,0.00022207585212563608
"sigma[1,2]",0.012161415146489774,0.002574049939663554,2.305428209892213e-6
"sigma[2,2]",0.1211750305997552,0.008196859810380184,0.0
"sigma[3,2]",0.11021814006888633,0.007850358082291016,0.0
"sigma[4,2]",0.16115107913669063,0.008892743994043665,0.0
"sigma[5,2]",0.13963328631875882,0.008562778408364892,0.0
"sigma[6,2]",0.11900191938579655,0.008807562306347386,0.0
"sigma[7,2]",0.11914893617021277,0.010062596506953759,0.0
"sigma[8,2]",0.09009009009009009,0.010699672823137116,0.0
"sigma[9,2]",0.047619047619047616,0.010960526254343853,1.3953284687229228e-5
"sigma[10,2]",0.043478260869565216,0.011774805678715871,0.00022207585212563608
"sigma[1,3]",0.004975124378109453,0.0017351736928779072,0.0041409529997871175
"sigma[2,3]",0.04039167686658507,0.005999549025923326,1.6682655257227452e-11
"sigma[3,3]",0.10218140068886337,0.007708285144167585,0.0
"sigma[4,3]",0.04460431654676259,0.006539343071351656,9.046097204645775e-12
"sigma[5,3]",0.05218617771509168,0.00677921452583776,1.3766765505351941e-14
"sigma[6,3]",0.053742802303262956,0.007479543313563245,6.705747068735946e-13
"sigma[7,3]",0.04680851063829787,0.008937348158242556,1.6285020354445123e-7
"sigma[8,3]",0.036036036036036036,0.010034164850104945,0.00032898986546125997
"sigma[9,3]",0.07936507936507936,0.01112650971195096,9.823253321883385e-13
"sigma[10,3]",0.043478260869565216,0.011774805678715871,0.00022207585212563608
"sigma[1,4]",0.001658374792703151,0.001165520907769629,0.15477631744572218
"sigma[2,4]",0.017135862913096694,0.004367677325629963,8.733145117845176e-5
"sigma[3,4]",0.09414466130884042,0.007551547632638702,0.0
"sigma[4,4]",0.1237410071942446,0.008479375395886063,0.0
"sigma[5,4]",0.08603667136812412,0.0077426686028708,0.0
"sigma[6,4]",0.10556621880998081,0.008632064239947602,0.0
"sigma[7,4]",0.1702127659574468,0.010355182718192815,0.0
"sigma[8,4]",0.11711711711711711,0.010845329702784902,0.0
"sigma[9,4]",0.047619047619047616,0.010960526254343853,1.3953284687229228e-5
"sigma[10,4]",0.08695652173913043,0.011668340925416458,9.170442183403793e-14
"sigma[1,5]",0.004422332780541736,0.001651025671350472,0.007394463804295981
"sigma[2,5]",0.017135862913096694,0.004367677325629962,8.733145117845176e-5
"sigma[3,5]",0.03559127439724455,0.005587289217881834,1.8897483577973162e-10
"sigma[4,5]",0.14532374100719425,0.008736817630883008,0.0
"sigma[5,5]",0.12834978843441466,0.008430762574973506,0.0
"sigma[6,5]",0.08061420345489444,0.008202093170673573,0.0
"sigma[7,5]",0.17446808510638298,0.010372808016784248,0.0
"sigma[8,5]",0.14414414414414414,0.010943768090339468,0.0
"sigma[9,5]",0.15873015873015872,0.011322539667804159,0.0
"sigma[10,5]",0.043478260869565216,0.011774805678715871,0.00022207585212563608
"sigma[1,6]",0.013819789939192924,0.002725646371712691,3.972311211075663e-7
"sigma[2,6]",0.012239902080783354,0.0038287195637113354,0.0013892961550603378
"sigma[3,6]",0.06659012629161883,0.00686274976024909,0.0
"sigma[4,6]",0.10071942446043165,0.008125060002636375,0.0
"sigma[5,6]",0.2919605077574048,0.009499187127624948,0.0
"sigma[6,6]",0.43186180422264875,0.010070719317623383,0.0
"sigma[7,6]",0.2680851063829787,0.010631159451413068,0.0
"sigma[8,6]",0.4144144144144144,0.011256651701718173,0.0
"sigma[9,6]",0.47619047619047616,0.01149236478055321,0.0
"sigma[10,6]",0.6086956521739131,0.011746276283897596,0.0
