0.0001372508012472869,5.1838213721850036e-8,2.7530894519122885e-8,8.048714254820361e-8,4.4688094793645294e-8,6.390922097618208e-7,6.034695971272779e-8,4.0975172799020886e-8,1.330465507002083e-7,4.262339334707964e-8,5.89923281487094e-7,3.502864718620056e-8,2.3415105415098294e-7,4.60680756376809e-8,1.932775640311406e-8,2.9290532910726787e-7,2.9693338988300862e-8,2.089775667846863e-8,2.94942341370282e-8,1.1209233894653164e-8,3.747472535348963e-7,8.355643705577359e-9,3.284827739819658e-8,1.9081416787616184e-8,-2.6158143427875225e-7,-1.4826365799909112e-9,9.032698463592991e-10,9.373674751060695e-9,1.03662152079675e-9,2.2588335425903854e-8,-3.1816269639683035e-9,1.1914837164185006e-8,-4.305238219985265e-9,-1.1007583260197378e-9,5.286233294877976e-8,-1.5710032169444506e-9,4.327788421988807e-9,6.121062160202631e-9,9.019678626745082e-10,3.971391432778198e-8,8.95829582426993e-9,3.227921280986708e-9,2.543876814675183e-9,8.297459251437702e-10,4.2850308255274696e-8,-1.5610997459702088e-10,3.163208426320681e-9,4.644747460547119e-9,5.152631198272559e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5.1838213721850056e-8,0.0001405325891538743,2.1486651782080425e-9,4.161127405122596e-9,3.3622010034634252e-9,3.0655144637277545e-8,4.506045648816657e-9,1.187644575013304e-9,9.899803325518331e-9,3.407697579684243e-9,2.6196267205641174e-8,2.8770866572858794e-9,1.3831587033079636e-8,2.9581188212534407e-9,1.4994477195684105e-9,1.4201151756381017e-8,1.5924388055558315e-9,1.3751910082943247e-9,2.209517642665115e-9,8.528191220077456e-10,2.1005760358533253e-8,6.839751848420583e-10,2.4284874325715987e-9,1.2136539330595318e-9,-1.7416106701982572e-9,3.097603466836134e-9,1.8926873524436454e-11,-2.810298643677491e-10,2.566433887179363e-11,-2.7244348564321296e-10,-2.27834418939148e-10,3.6242667149256835e-11,-3.6821772471123693e-10,-1.0846824549885031e-10,-6.464890465141909e-10,-1.3261555805469384e-10,-1.413773239706348e-10,1.2614446678728732e-10,2.8554198502743174e-11,-3.0190209192871244e-10,3.607274328581176e-10,1.0721178422244346e-10,1.0601708190975049e-10,3.041864233205588e-11,7.323245940143928e-10,-1.8764230707214758e-11,1.361215630417766e-10,2.2042605872571525e-10,-6.936754954562348e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.753089451912288e-8,2.148665178208043e-9,0.00014062846131417784,2.6294642685288187e-9,1.934426000897579e-9,1.6358677887887144e-8,2.195865683624595e-9,1.2617342056887697e-9,5.044221648763923e-9,1.7786365612932462e-9,1.5942714359068887e-8,1.4513918047559116e-9,7.657114691957486e-9,2.058035193068953e-9,8.9478940785699e-10,9.545931197731733e-9,1.546036989919178e-9,9.8998681428802e-10,1.4183787180047613e-9,5.339312547643647e-10,1.3942278553994383e-8,3.633567665784016e-10,1.5828552080767464e-9,1.0249516914550386e-9,1.1532600604586304e-9,-3.267945355842386e-11,-9.755762309418338e-9,9.564577509225709e-11,1.2283644374517357e-10,1.058002056844793e-9,-9.81478956012364e-11,3.052917135390927e-10,-9.904127954967746e-11,-1.7902936265331306e-11,1.2029872015240932e-9,-5.5835366545043295e-11,3.903121740380391e-10,3.0421857609889096e-10,7.3154665259665e-11,9.464558120203862e-10,5.023787920805728e-10,1.7992662483203969e-10,1.8102366617500533e-10,5.897694461041689e-11,1.874100214750048e-9,-9.954244327730121e-13,2.2036493973977553e-10,2.8800232408870236e-10,-4.520589005949155e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8.048714254820364e-8,4.1611274051225964e-9,2.6294642685288187e-9,0.00014039395695951307,4.543436693357944e-9,4.835481551621803e-8,4.307337937211079e-9,4.701178815045198e-9,1.0351906360026484e-8,3.483420193979703e-9,4.5501703417898714e-8,2.7352335777630337e-9,1.943175136270102e-8,5.059432817848807e-9,1.9134949644672103e-9,2.72814358236378e-8,4.403724974098316e-9,2.4694327296550857e-9,3.1854896950999788e-9,1.1784712104512667e-9,3.689364746461139e-8,7.043830351707545e-10,3.615349838906074e-9,2.681560576548007e-9,7.208164855738722e-9,2.601418193715843e-12,2.8685377765327923e-10,-4.741904371543927e-8,6.022397497158163e-10,5.069839966047902e-9,-1.832394172003444e-10,1.5806663755352785e-9,-7.355010609974731e-11,2.616148802012836e-11,6.3582395324183075e-9,-8.652954564140405e-11,1.6296460789310924e-9,1.0936896506878673e-9,2.4542703214981595e-10,5.239248579748381e-9,1.5977573558422014e-9,6.079502543622424e-10,5.760363915332113e-10,1.930641563482018e-10,7.019540838150997e-9,1.3517448815591209e-11,6.945838660547752e-10,8.727572380515976e-10,-5.140482580585232e-9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.4688094793645274e-8,3.362201003463426e-9,1.934426000897579e-9,4.543436693357944e-9,0.00014055135126081703,2.5689158762959948e-8,3.60928473094125e-9,1.9166575458261615e-9,7.871146549367587e-9,2.7768710715757246e-9,2.4509378145760523e-8,2.2776853528436364e-9,1.1882860562420842e-8,3.114721980680128e-9,1.3779396625079732e-9,1.4728216727537318e-8,2.3134971951900228e-9,1.5067265095477452e-9,2.167482546787138e-9,8.190945784927783e-10,2.1443269447594618e-8,5.661470299281135e-10,2.420359433513657e-9,1.5397716935242214e-9,1.4635955832501522e-9,-5.923254241571018e-11,1.1658160789532202e-10,3.2328137609504586e-10,-1.384802505436657e-8,1.4934167723475552e-9,-1.694460224328097e-10,4.5325842526629256e-10,-1.6964786657766967e-10,-3.50419704151308e-11,1.6438099358589937e-9,-9.040650480947389e-11,5.506058560298941e-10,4.310482026917168e-10,1.048320886051305e-10,1.3682241039632373e-9,7.410404261093336e-10,2.636718817329398e-10,2.6318786574839383e-10,8.537604009746613e-11,2.739161817127435e-9,-3.1381125182174527e-12,3.206277224517946e-10,4.2355052851509136e-10,-6.590793600030122e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.390922097618202e-7,3.065514463727754e-8,1.6358677887887137e-8,4.835481551621799e-8,2.568915876295995e-8,0.00013855971769827447,3.495096015401933e-8,2.198341756133161e-8,7.627708261707166e-8,2.5100887184679647e-8,2.990590712063577e-7,2.0389279191270705e-8,1.2630220731416468e-7,2.7217662884952135e-8,1.1607001589852115e-8,1.7170377722230094e-7,1.860984927463139e-8,1.2579580875483776e-8,1.7801289424982017e-8,6.768613754737801e-9,2.0817823395119672e-7,4.9422991768739995e-9,1.9828196565221847e-8,1.1694297212191103e-8,2.6513047097100054e-8,-7.940087710433035e-10,6.552630125275903e-10,5.373235349706665e-9,8.943416068387055e-10,-1.4826074120120693e-7,-1.7633910919593571e-9,6.0807383487777365e-9,-2.28642626749861e-9,-5.483969283759147e-10,2.1276309483080708e-8,-8.612684560556664e-10,3.434963025736367e-9,3.6187146775551548e-9,6.228429486146979e-10,2.3315506390877422e-8,5.7346411388554075e-9,1.993593782316721e-9,1.6820406295167593e-9,5.491269170305632e-10,2.305839542639285e-8,-7.167257388551263e-11,2.0676312878830632e-9,2.9099160510922562e-9,8.183709923509464e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.034695971272777e-8,4.5060456488166565e-9,2.1958656836245954e-9,4.307337937211078e-9,3.6092847309412496e-9,3.4950960154019336e-8,0.00014051461528437906,9.517307727537201e-10,1.1016802648398793e-8,3.6973702407937756e-9,2.8496300859360366e-8,3.1808508966582744e-9,1.508501404856753e-8,2.8102570780633733e-9,1.5057801208442717e-9,1.4288204500621397e-8,1.1849444211511255e-9,1.2638817771377872e-9,2.1463493381947177e-9,8.390053918401402e-10,2.0365622568493393e-8,7.300783114712937e-10,2.3320298798106887e-9,9.900284100413556e-10,-3.5997869606476553e-9,-2.0705834907772138e-10,-4.380043890960019e-11,-3.996627681081224e-10,-8.270559859950809e-11,-1.387390821138855e-9,1.15140598819992e-8,-9.889980591799787e-11,-5.262911259975229e-10,-1.6347564513495085e-10,-1.6414782159379848e-9,-1.6845495781854884e-10,-5.528912834401516e-10,-2.2274381725788487e-11,-1.9481808200889646e-11,-9.108128041423963e-10,1.6488704576967903e-10,2.4715962360275238e-11,1.091325476460281e-11,-2.685263873284258e-12,-2.685553740618553e-10,-3.0108877020046345e-11,2.491402237052987e-11,1.0528121114955281e-10,-5.4214087027794224e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.097517279902086e-8,1.1876445750133044e-9,1.2617342056887699e-9,4.701178815045198e-9,1.916657545826162e-9,2.198341756133162e-8,9.517307727537205e-10,0.00014054950803913099,2.9437036801918368e-9,1.096514730826828e-9,3.6586756467171404e-8,6.217832081447713e-10,1.0467573923773324e-8,4.190224133899276e-9,9.84576198314479e-10,1.884933508304622e-8,4.2385541332427345e-9,1.8306989138313666e-9,1.943290937574096e-9,6.828656893914383e-10,2.420680552478585e-8,2.2347268303776641e-10,2.279354064384612e-9,2.352727706073343e-9,1.1184746622693631e-8,1.4274997341524247e-10,3.687417130105183e-10,1.6299373517326649e-9,5.436437943442715e-10,5.843848524977709e-9,-1.6910037892794438e-11,-6.703847647776753e-8,2.740330104590277e-10,1.3798116193705604e-10,1.2774407852995361e-8,9.887599607442011e-12,2.8945922498783597e-9,1.590775797071206e-9,3.0293693349154303e-10,6.728127852221097e-9,1.7769762398645403e-9,6.978939550391895e-10,6.739382361608131e-10,2.2983881989185293e-10,8.431518583752938e-9,3.597862477408955e-11,8.043451749622468e-10,9.619725107328098e-10,1.1501824082568263e-8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.3304655070020836e-7,9.899803325518343e-9,5.0442216487639265e-9,1.0351906360026484e-8,7.871146549367585e-9,7.62770826170717e-8,1.1016802648398804e-8,2.943703680191837e-9,0.00014018401461022033,8.228221136068433e-9,8.120633718152781e-8,7.00483200665531e-9,3.540715350546068e-8,6.830193313394479e-9,3.4695522447313667e-9,3.553662367262368e-8,3.2887666438150194e-9,3.101444057054755e-9,5.072349239957033e-9,1.9592780696335075e-9,5.011009700838393e-8,1.6275087306196592e-9,5.5157544386338575e-9,2.5506913322079584e-9,-4.708340975161587e-9,-3.8063911202259754e-10,-2.526379778397036e-11,-5.098247240159406e-10,-4.7142670215735316e-11,-1.4662569689991942e-9,-5.689321146021561e-10,1.2070009766607548e-10,1.1176629523435262e-8,-3.0078151158511693e-10,-2.3341552271652444e-9,-3.3543014953239195e-10,-7.406206343981795e-10,1.8139505364269353e-10,1.3356477951340893e-11,-6.693077949259977e-10,6.349870170931739e-10,1.6863595123459374e-10,1.3513131794527327e-10,3.418237150603404e-11,9.334677339708052e-10,-5.3331759945249555e-11,1.8707344178105322e-10,3.736686027483835e-10,-1.0821685161486297e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.2623393347079645e-8,3.407697579684242e-9,1.7786365612932462e-9,3.4834201939797026e-9,2.776871071575723e-9,2.510088718467964e-8,3.697370240793777e-9,1.0965147308268276e-9,8.228221136068433e-9,0.00014057087253539424,2.2093469207126616e-8,2.3754960901560547e-9,1.1589047320427651e-8,2.4732937043811784e-9,1.2412914179476829e-9,1.201044728061839e-8,1.3632195228928503e-9,1.1538495060858665e-9,1.8355573935800761e-9,7.083299068737468e-10,1.7665669550227958e-8,5.651849192981179e-10,2.0168322194555778e-9,1.0159961090925593e-9,-1.25283258282407e-9,-1.1553748482702985e-10,1.7892641097995394e-11,-1.9576059108750663e-10,2.4674681390600616e-11,-1.3286861838323422e-10,-1.85335610964103e-10,5.629321658272617e-11,-3.022971609635937e-10,1.661129925332821e-9,-3.7995118508200345e-10,-1.0920610361334042e-10,-9.442831292532052e-11,1.1793782467642534e-10,2.537801909140286e-11,-1.364017423913812e-10,3.145240401691582e-10,9.656328294282e-11,9.195269045682059e-11,2.6811361361610215e-11,6.856584082358861e-10,-1.5240418638775354e-11,1.1719537876192638e-10,1.8807783732121362e-10,-5.4182784026326816e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
