Row_Label,Estimate,SE,P_Value
alpha[1],-0.6129313797266702,0.09008784205025536,1.0196066213552513e-11
alpha[2],-0.13846181509135072,0.0987103894815863,0.1607040453425066
alpha[3],-0.11705247407616774,0.0993817180178227,0.2388735937779547
alpha[4],0.4298983026476254,0.12080009262045541,0.000372612577845155
alpha[5],0.3700408665951171,0.11870488254908487,0.0018250459694739707
beta[1],1.3549069986726308,0.36346639968767985,0.0001932071546890679
beta[2],0.9722098567281501,0.40913078262513985,0.017488121602790452
beta[3],0.9117313425528113,0.39962543409443696,0.022520960086059638
beta[4],-0.04959389505439302,0.43563607402829574,0.9093626560060222
beta[5],-0.402827821909349,0.43168336425412973,0.35073954792468465
lambda,0.056091025446557745,0.0019151641151279836,0.0
"sigma[1,1]",0.035463756819953236,0.0036707392235213903,0.0
"sigma[2,1]",0.19096671949286848,0.01108845823945804,0.0
"sigma[3,1]",0.18298192771084337,0.010632531817817252,0.0
"sigma[4,1]",0.15851735015772872,0.010281927164364402,0.0
"sigma[5,1]",0.10992217898832685,0.009797356162572497,0.0
"sigma[6,1]",0.07655502392344497,0.009265196756208953,2.220446049250313e-16
"sigma[7,1]",0.08979591836734693,0.013057567032371167,6.115774553450137e-12
"sigma[8,1]",0.0782608695652174,0.018199296475278338,1.706332515905018e-5
"sigma[9,1]",0.04819277108433735,0.017725894042743433,0.0065523564946545765
"sigma[10,1]",0.009433962264150943,1.79164124524246e6,0.9999999957987054
"sigma[1,2]",0.01597817614964926,0.0025056484488346913,1.8075230201475279e-10
"sigma[2,2]",0.1347068145800317,0.009638127047508358,0.0
"sigma[3,2]",0.14533132530120482,0.009695794536272175,0.0
"sigma[4,2]",0.15615141955835962,0.010219563559444974,0.0
"sigma[5,2]",0.15953307392996108,0.011455303852757144,0.0
"sigma[6,2]",0.1339712918660287,0.01183198221974011,0.0
"sigma[7,2]",0.12244897959183673,0.014928962820725918,2.220446049250313e-16
"sigma[8,2]",0.0782608695652174,0.018199296475278334,1.706332515905018e-5
"sigma[9,2]",0.07228915662650602,0.02095269621784519,0.0005603532336782013
"sigma[10,2]",0.018867924528301886,0.018867924528301886,0.3173105078629139
"sigma[1,3]",0.005455962587685113,0.0015087704232035794,0.00029899999071481
"sigma[2,3]",0.030110935023771792,0.004873441047556947,6.468159341466162e-10
"sigma[3,3]",0.10090361445783133,0.00829491719777494,0.0
"sigma[4,3]",0.13170347003154576,0.009524357483665095,0.0
"sigma[5,3]",0.11089494163424124,0.009834877669306432,0.0
"sigma[6,3]",0.14952153110047847,0.012382074998371118,0.0
"sigma[7,3]",0.20408163265306123,0.018304077864871347,0.0
"sigma[8,3]",0.08695652173913043,0.019039566207062927,4.944043229038186e-6
"sigma[9,3]",0.04819277108433735,0.01772589404274343,0.0065523564946545765
"sigma[10,3]",0.02830188679245283,0.02001245607131738,0.157299207050285
"sigma[1,4]",0.005845674201091193,0.0015574337277872905,0.00017445105057722898
"sigma[2,4]",0.019809825673534072,0.004001929613475175,7.418736991393615e-7
"sigma[3,4]",0.04442771084337349,0.005700909549980683,6.439293542825908e-15
"sigma[4,4]",0.11829652996845426,0.009098786776839753,0.0
"sigma[5,4]",0.11770428015564202,0.010091086361537124,0.0
"sigma[6,4]",0.09569377990430622,0.010235389109162957,0.0
"sigma[7,4]",0.1836734693877551,0.017593016653091636,0.0
"sigma[8,4]",0.20869565217391303,0.02709957302971202,1.354472090042691e-14
"sigma[9,4]",0.2891566265060241,0.0356854430688843,4.440892098500626e-16
"sigma[10,4]",0.009433962264150943,1.7916412452424627e6,0.9999999957987054
"sigma[1,5]",0.015198752922837101,0.002446304702755344,5.20011589344449e-10
"sigma[2,5]",0.012678288431061807,0.0032514179340272114,9.646696078235983e-5
"sigma[3,5]",0.07680722891566265,0.007341611469560911,0.0
"sigma[4,5]",0.1056782334384858,0.00866435224764442,0.0
"sigma[5,5]",0.2441634241245136,0.013429359754844961,0.0
"sigma[6,5]",0.36004784688995217,0.01664742569129333,0.0
"sigma[7,5]",0.2530612244897959,0.01973452876959057,0.0
"sigma[8,5]",0.43043478260869567,0.033018231319855845,0.0
"sigma[9,5]",0.4759036144578313,0.03945750260207372,0.0
"sigma[10,5]",0.9056603773584906,0.09291879415110632,0.0
