Row_Label,Estimate,SE,P_Value
alpha[1],-0.5461212567083696,0.04997600446941211,0.0
alpha[2],1.1896953485937782,0.08792441433114698,0.0
alpha[3],0.3148344725383655,0.06365240528420467,7.56948564717419e-7
alpha[4],1.2617207945038351,0.09215532947344741,0.0
alpha[5],0.43937513636851966,0.06702533609203108,5.55082646513938e-11
alpha[6],1.041138008716093,0.08159179730476909,0.0
alpha[7],1.9947152960882117,0.12882849551909964,0.0
alpha[8],0.8480233640423955,0.07931281550484402,0.0
alpha[9],2.0267269315298426,0.13339085125802097,0.0
alpha[10],0.7199140426337184,0.07557228147959441,0.0
alpha[11],2.2946863281159375,0.1479606011087155,0.0
beta[1],0.5333110333622164,0.19769250209123418,0.006982460487429565
beta[2],0.361824166521899,0.3694769324343605,0.3274379114759467
beta[3],-0.6855671137307717,0.24246154126425745,0.004690872151427605
beta[4],-1.0737761064778486,0.3432011849297685,0.001755770184564076
beta[5],-1.1857742527204276,0.23754100790909108,5.979694963631488e-7
beta[6],0.09332765910511592,0.36091117327584793,0.795952371973468
beta[7],-0.8378188158795353,0.4968471782009216,0.09174368075757222
beta[8],-1.5922753457515002,0.2680432665709588,2.843848934119819e-9
beta[9],-1.870535972046482,0.4432936833614532,2.4470200389536956e-5
beta[10],-1.302295224081745,0.26868150523034723,1.2535190498930149e-6
beta[11],-0.16028597242132347,0.6353788003657217,0.8008336370183744
lambda,0.06655384604508198,0.001446021445725938,0.0
