0.0016708079679072503,0.001170351682993789,0.001117527596273771,0.0011546604179202842,0.0011290594277169512,0.0010911634213628856,0.0010995514419084688,-0.003082559039219341,-0.0025079350691939494,-0.002530117631068164,-0.0024012578995750724,-0.0024437651453396462,-0.002438895903773648,-0.002418565551765746,1.4133937163411483e-5
0.001170351682993785,0.002350082707268242,0.0011552105205476732,0.0011539450272811719,0.001148909829810274,0.0011472017760211697,0.0011438090583663024,-0.0022579622675895027,-0.004377763400464697,-0.002217231633970032,-0.002212172350775134,-0.0022125728405411257,-0.002206542978011152,-0.0022124754114809884,3.1829212975317854e-7
0.0011175275962737664,0.0011552105205476725,0.0040489956273899175,0.0011539591863177232,0.0011516569560972548,0.0011600860731179605,0.001153666206653193,-0.0021482712963900967,-0.0021531162089350447,-0.007393258558615605,-0.0021733331058589964,-0.0021537662609823166,-0.0021517754549115046,-0.002162055201530409,-3.0609148243409356e-6
0.0011546604179202805,0.001153945027281172,0.0011539591863177234,0.0024260774851757624,0.0011535286692608807,0.0011469630803126896,0.0011437553435704434,-0.002225468496582407,-0.002213294890729718,-0.0022193366798447444,-0.004692888380265209,-0.002214303439669672,-0.0022031924953247704,-0.002210375658791823,1.6423785086447058e-7
0.0011290594277169471,0.001148909829810274,0.0011516569560972548,0.0011535286692608802,0.0031886457098434014,0.0011525751375152293,0.0011485125223209902,-0.002171539305261196,-0.0021848153421230245,-0.0021793238497573564,-0.002195609250493466,-0.006316336675695505,-0.002182343416789616,-0.002185544030455518,-1.3535087857193851e-6
0.0010911634213628795,0.0011472017760211684,0.0011600860731179599,0.0011469630803126883,0.0011525751375152278,0.007686686704367364,0.0011581075752374592,-0.002090172062656466,-0.002118797350688688,-0.0021051606113344063,-0.00214304121167445,-0.0021274513335023315,-0.015842828945251478,-0.0021324606297072786,-4.636049580429774e-6
0.0010995514419084636,0.0011438090583663018,0.001153666206653193,0.0011437553435704427,0.0011485125223209902,0.0011581075752374603,0.003904932203728087,-0.002115267205441613,-0.002140691267132195,-0.0021285015999841844,-0.0021612076974066178,-0.002143420703501666,-0.002139444009947138,-0.007853264837832554,-3.742020998518407e-6
-0.0030825590392192883,-0.0022579622675895283,-0.0021482712963901414,-0.0022254684965824327,-0.002171539305261229,-0.002090172062656522,-0.0021152672054416625,0.024980191812394456,0.017021696423602368,0.016823352908692177,0.016560789761319843,0.01649163659314843,0.016468106760690528,0.016195608178881424,-3.0361457107081813e-5
-0.0025079350691939147,-0.004377763400464717,-0.002153116208935074,-0.002213294890729735,-0.0021848153421230466,-0.002118797350688726,-0.0021406912671322284,0.01702169642360237,0.03489792075122805,0.0170226454110765,0.016669851093131585,0.0165081305176364,0.01655743126726053,0.016184234128649198,-2.257106535322185e-5
-0.0025301176310681323,-0.0022172316339700527,-0.007393258558615636,-0.0022193366798447635,-0.002179323849757381,-0.002105160611334445,-0.00212850159998422,0.016823352908692208,0.017022645411076516,0.0611790486912201,0.016682959911299217,0.016569640075758403,0.016618473812866078,0.0162336756241123,-2.626664670001123e-5
-0.0024012578995750364,-0.0022121723507751503,-0.0021733331058590238,-0.004692888380265225,-0.002195609250493487,-0.0021430412116744853,-0.0021612076974066494,0.01656078976131981,0.016669851093131557,0.01668295991129918,0.03247283659421536,0.016559536169433293,0.016434203092567424,0.016060491174067344,-1.583741904494984e-5
-0.0024437651453396124,-0.0022125728405411414,-0.0021537662609823443,-0.0022143034396696873,-0.006316336675695526,-0.002127451333502368,-0.002143420703501696,0.016491636593148423,0.01650813051763639,0.01656964007575838,0.016559536169433307,0.039313230431441505,0.016444870794256227,0.016216931019509582,-2.0602597874202556e-5
-0.0024388959037736128,-0.0022065429780111665,-0.002151775454911532,-0.002203192495324786,-0.0021823434167896347,-0.015842828945251516,-0.002139444009947168,0.016468106760690514,0.016557431267260517,0.016618473812866054,0.016434203092567438,0.01644487079425622,0.08005672581479864,0.016311515589350074,-2.0041211359167225e-5
-0.002418565551765713,-0.0022124754114810053,-0.0021620552015304377,-0.0022103756587918393,-0.00218554403045554,-0.002132460629707315,-0.007853264837832587,0.016195608178881406,0.01618423412864918,0.01623367562411227,0.01606049117406735,0.01621693101950958,0.016311515589350074,0.045052410558702655,-1.7933686759381963e-5
1.4133937163411881e-5,3.182921297535257e-7,-3.060914824340579e-6,1.642378508648052e-7,-1.3535087857190743e-6,-4.636049580429412e-6,-3.742020998518028e-6,-3.0361457107089047e-5,-2.257106535322673e-5,-2.6266646700016037e-5,-1.5837419044954638e-5,-2.060259787420718e-5,-2.004121135917183e-5,-1.7933686759386568e-5,1.2041095453511121e-6
