0.011661060097129703,0.007997824140064407,0.007822287801106659,0.007676737072857916,0.007580331773097047,-0.020608059900902684,-0.015345340440462676,-0.014917318449464359,-0.014506218580625974,-0.01458164267124425,1.1601892159405968e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.007997824140064412,0.013876625029552425,0.007912090978720693,0.007754000194669566,0.007627958968688924,-0.01516893498637162,-0.02332292589826051,-0.01498925472875733,-0.014563782833024686,-0.014576439185990496,6.852687827117925e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.007822287801106659,0.007912090978720688,0.01370234801590183,0.00778780499414019,0.007615707357389778,-0.014859862478678102,-0.01506357933033412,-0.024764319260991416,-0.0144804272676243,-0.01449427974825236,7.036412293328284e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.007676737072857923,0.0077540001946695665,0.007787804994140199,0.0232011331018085,0.007744269096009152,-0.014561884516294725,-0.01440035980567524,-0.014427820146748213,-0.04614989977172854,-0.014424885913141648,-2.1756753932864916e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.0075803317730970534,0.007627958968688924,0.0076157073573897855,0.0077442690960091536,0.020269857598438204,-0.014419397453786783,-0.01426718910235031,-0.014302780935894604,-0.01484137976328209,-0.03979842890903113,-2.1253153896457218e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.020608059900902677,-0.015168934986371608,-0.01485986247867809,-0.014561884516294686,-0.014419397453786762,0.2076483703107177,0.13148081914536366,0.12688754158533627,0.12242624377558745,0.12139900299095795,-4.350846901556721e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.015345340440462681,-0.02332292589826051,-0.01506357933033412,-0.014400359805675207,-0.014267189102350308,0.13148081914536372,0.2708419340289061,0.12989262760071965,0.12494657990076698,0.122903466490903,-9.738525739055806e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.014917318449464355,-0.014989254728757317,-0.024764319260991405,-0.014427820146748168,-0.014302780935894589,0.12688754158533624,0.12989262760071957,0.2361696072338303,0.12942432214317412,0.12398613542208779,-6.106357577901435e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.014506218580625993,-0.014563782833024692,-0.014480427267624314,-0.046149899771728516,-0.014841379763282085,0.12242624377558754,0.12494657990076706,0.1294243221431743,0.306992056380518,0.1229460752888505,7.761484330474437e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.014581642671244257,-0.014576439185990496,-0.014494279748252365,-0.014424885913141634,-0.039798428909031146,0.12139900299095797,0.12290346649090292,0.12398613542208782,0.12294607528885045,0.28393920822444346,-3.9170357548835e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.1601892159404526e-5,6.852687827117362e-6,7.03641229332744e-6,-2.1756753932865228e-5,-2.1253153896456747e-5,-4.350846901556448e-5,-9.738525739055374e-5,-6.106357577901124e-5,7.761484330474714e-5,-3.917035754883417e-5,6.4513364050314285e-6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
